gene_symbol	gene_id	logFC	AveExpr	t	P.Value	adj.P.Val
CXCL8	ENSG00000169429.10	8.27572540267694	3.97308869563994	5.08895312195539	5.6172267672163e-05	0.00436369826758488
GZMH	ENSG00000100450.12	7.09691310642522	3.54266629678313	5.0342891168404	6.36714572115627e-05	0.00458907756628665
GNLY	ENSG00000115523.16	6.62363851730979	6.01524948100112	4.19037823006844	0.000451419323942834	0.00963501050689996
GZMB	ENSG00000100453.12	6.55222741009777	4.6208750265645	5.0677507229368	5.8968200279959e-05	0.00441812505650861
ZNF683	ENSG00000176083.17	6.4719515508068	0.271072157124362	3.10467750703011	0.00558908474205997	0.0355581425831056
KIR3DL2	ENSG00000240403.5	6.0827517660848	1.41017862234407	4.41867565609852	0.000264891705322821	0.00754544246465346
S1PR5	ENSG00000180739.13	6.01980094716985	3.62931967742371	5.25483494608177	3.84651312269457e-05	0.00417459806551263
HBM	ENSG00000206177.6	5.93768622593445	5.2912611462242	3.17301691486243	0.00478500341028088	0.0324272958382671
KIR3DL1	ENSG00000167633.18	5.85665143033057	1.20680675761855	4.15759228491198	0.000487373428353161	0.0100603141538434
FCRL6	ENSG00000181036.13	5.81872537007863	2.06228569220148	3.92513954717465	0.000839127753407659	0.01286305942571
AHSP	ENSG00000169877.9	5.78701479862744	4.69073586846352	3.36332418429115	0.00309451230772862	0.0255882362252518
TKTL1	ENSG00000007350.16	5.77931658955763	1.96590422159816	4.64692850115806	0.000155734765835401	0.00608846580980636
KIR2DS4	ENSG00000221957.8	5.65401547478283	1.6839090448026	3.3415534481847	0.00325343318078886	0.0262551524048352
HRG	ENSG00000113905.4	5.64526368553875	-3.13449681455042	3.68520143817578	0.00146848112390589	0.0174157516585977
TRBC1	ENSG00000211751.9	5.58827691547306	5.07193616368255	4.03833950350018	0.000644073071623435	0.0113678195659177
B3GAT1	ENSG00000109956.12	5.57263577613189	1.42478999403138	4.841366407268	9.92748826079913e-05	0.00527085347947464
G0S2	ENSG00000123689.5	5.48777140202089	5.52545417580694	8.29987257353674	6.6114531016988e-08	0.000253742162113788
CD8A	ENSG00000153563.15	5.45834613690472	4.85967660550687	4.69113653420221	0.000140552068492488	0.00588167601343956
ALB	ENSG00000163631.16	5.45503669506208	2.54863790833416	3.39420407490485	0.00288207089570169	0.0246848217116122
CD5	ENSG00000110448.10	5.42349119312466	4.22362747199627	4.15093313260292	0.000495019366275428	0.0100855338453539
KIR2DL1	ENSG00000125498.19	5.41715105561775	1.38251600973552	4.50853767105871	0.000214846980913283	0.0069091950857159
KIR2DL3	ENSG00000243772.7	5.39988536428315	0.50427676670843	4.09463832205256	0.000564646104296217	0.0107157509251245
