gene_symbol	gene_id	logFC	AveExpr	t	P.Value	adj.P.Val	GMT_category
ENSG00000264151	ENSG00000264151.5	3.7178465036767	-1.63693534909007	1.68845999746445	0.0978137226922385	0.299349379514502	
MYH8	ENSG00000133020.4	3.54485608870704	3.59539020189037	2.31192491351976	0.0251199138776474	0.157529990368272	Up
ENSG00000235070	ENSG00000235070.3	3.52720494099157	-2.38368675467858	1.46317226320051	0.149941362164255	0.369736386504451	
CERKL	ENSG00000188452.13	3.50305706599516	-1.81883172255116	2.87260397270323	0.0060463072855231	0.0886349934823548	Up
FRMD1	ENSG00000153303.16	3.48323033161382	-2.35757353428163	2.46480368048834	0.0173406758708432	0.133056339855124	Up
IL31RA	ENSG00000164509.13	3.43527311565373	-2.70688158462548	2.00308607930078	0.0508350953374223	0.219574593121857	Up
KY	ENSG00000174611.11	3.39049156617375	-0.703584996495397	1.71212618798909	0.0933310866630206	0.293000150432303	Up
VMO1	ENSG00000182853.11	3.18456401253904	-1.13240555136297	1.97287312438669	0.0542870460266302	0.225480880576671	
FEZF1-AS1	ENSG00000230316.6	3.16046848669496	-3.89121844515542	1.94100333741165	0.0581450497339356	0.233164571294878	Up
LINC02408	ENSG00000203585.3	3.16007119022322	-3.76913288531647	1.96715003237288	0.0549631816477463	0.226552783857963	Up
ENSG00000248514	ENSG00000248514.1	3.13809098814371	-0.0192512325395597	2.19876554379104	0.0327494251901346	0.176880144174128	
KRT17P5	ENSG00000205266.9	2.96689395129368	-3.52462179331468	2.22637655868963	0.0307195088615972	0.171232911082387	
UNC13C	ENSG00000137766.16	2.92203297668301	1.90568461886072	2.79169679891599	0.0075056589231268	0.0938060426101051	Up
CTXN3	ENSG00000205279.8	2.84640046554387	-2.70048469069044	1.58422752678869	0.11971234565919	0.330282898757523	
FAM238C	ENSG00000283709.1	2.79874558884216	1.61302822674979	1.76387342818356	0.0841203071946629	0.277807019375337	Up
HCN1	ENSG00000164588.6	2.71823082812658	-0.0554777230103276	1.95618164863016	0.0562792588406694	0.229995694142505	Up
EDA2R	ENSG00000131080.14	2.6450358544195	1.20008172533845	2.66713089484824	0.0103992898583674	0.106329329660301	Up
PRR32	ENSG00000183631.4	2.63871640479475	-4.01312430918081	1.81302831481551	0.076086241584314	0.264141468522051	Up
LCN8	ENSG00000204001.9	2.63509648547588	-1.05687969219448	1.55100065535296	0.127473826467735	0.340556121597766	
NR0B2	ENSG00000131910.4	2.61953108604846	-1.3559565219025	1.68022387201456	0.0994147747191937	0.301258674976125	
GALNTL6	ENSG00000174473.15	2.61623064630002	-2.15869604396248	2.23915593865449	0.0298182994285521	0.169359451558609	Up
KRT17P7	ENSG00000205215.8	2.60475565700768	-1.22149280153611	1.55373545047609	0.126820114094077	0.339899059995532	
CRYM	ENSG00000103316.10	2.59872273097962	-1.13154530635385	1.50646548103244	0.138504305121929	0.356479391992579	
SIM1	ENSG00000112246.9	2.57959844984321	-0.850261540053213	2.33551859272592	0.023745107725543	0.15342992684197	
USP6	ENSG00000129204.16	2.55621607744829	5.4912950921022	3.51080850297232	0.0009833392487425	0.0479504853974559	Up
FCRLA	ENSG00000132185.16	2.55545512684846	-3.57906291556717	1.66628717200524	0.102173065579259	0.305619319352494	Up
MYLK3	ENSG00000140795.12	2.52610780456821	4.36020846595496	3.10854668126501	0.0031582481785638	0.0722143852863586	
LCNL1	ENSG00000214402.6	2.48226217919823	-1.95193702132759	2.35374436881915	0.0227295956131529	0.151072973932221	
LINC00475	ENSG00000225511.6	2.47242393086702	-3.76767954853528	2.11406486935392	0.0397337376096739	0.192948534985729	
IGSF22-AS1	ENSG00000254966.1	2.47157236109646	-2.43435940433979	2.94160234859079	0.005014808797097	0.0827399766866574	
RFLNA	ENSG00000178882.14	2.46981281943073	-0.208248260494262	2.10745221042657	0.0403302736406474	0.194580159402881	
TAL2	ENSG00000186051.6	2.46833142253643	-2.28803421981179	1.4764019933658	0.146370074312606	0.365627760487372	Up
