gene_symbol	gene_id	logFC	AveExpr	t	P.Value	adj.P.Val
CAPN8	ENSG00000203697.11	4.68429560333801	0.64771010726662	5.78260801623316	0.000210249526122339	0.992940211720372
SEMA3E	ENSG00000170381.12	3.34394326077454	-1.10722583023845	2.36234431073729	0.0408745778476167	0.992940211720372
MUC7	ENSG00000171195.10	3.32050260755368	-0.703405668131513	1.06859305187698	0.311481701779296	0.992940211720372
CLPSL1	ENSG00000204140.9	3.27517068496307	2.97213974553076	2.05138991396661	0.0686238055941997	0.992940211720372
MUC5AC	ENSG00000215182.8	2.98099827034936	-1.0559161843938	0.998347867671858	0.342698799224729	0.992940211720372
AADACP1	ENSG00000240602.7	2.88437036178957	-0.835107438703251	2.19294803371753	0.0542621193770782	0.992940211720372
VIP	ENSG00000146469.12	2.62631721582659	0.0756797761375865	1.98166773447572	0.0769689226572877	0.992940211720372
SHC3	ENSG00000148082.9	2.58894300563661	2.02089707515997	2.13273617104374	0.0599773986336473	0.992940211720372
EDA2R	ENSG00000131080.14	2.47120562919908	1.82907488253037	3.44706669145844	0.00667879813126061	0.992940211720372
ENSG00000189372	ENSG00000189372.4	2.43724363934793	1.90634887888928	0.665215751157711	0.521630070296953	0.992940211720372
MCOLN2	ENSG00000153898.12	2.43486304419011	0.00591106812129838	3.90705877302476	0.00318659975497947	0.992940211720372
AGR2	ENSG00000106541.11	2.41933013932026	3.50691943922079	1.47307081108687	0.172863979708208	0.992940211720372
SLITRK1	ENSG00000178235.7	2.29178057790917	0.206770184890398	2.89331241171879	0.0167348180720328	0.992940211720372
ENSG00000224945	ENSG00000224945.1	2.14738309100343	0.615392701148461	1.84887143635245	0.0955766784094521	0.992940211720372
CPB2	ENSG00000080618.13	2.13761307058459	-1.20630819978019	2.34519269291386	0.0420676519708107	0.992940211720372
PIEZO2	ENSG00000154864.11	2.12276123415894	2.20702953591956	2.29413569815927	0.0458247848795986	0.992940211720372
