gene_symbol	gene_id	logFC	AveExpr	t	P.Value	adj.P.Val
SPRR2G	ENSG00000159516.8	4.22562925472169	4.10702963849214	2.97230060891436	0.00655813889029091	0.0987014872828118
WFDC12	ENSG00000168703.5	4.01071080836562	-0.0754918068927781	4.07757769132196	0.000422147916631178	0.0314298290253048
KRT1	ENSG00000167768.4	3.9269781315859	11.3547988155576	2.02031467817112	0.0544648376297152	0.235337705411053
SLC44A5	ENSG00000137968.16	3.84811211926763	2.02317289155301	4.2220597959836	0.000291954797648098	0.0273770168949086
FGFBP1	ENSG00000137440.4	3.80660067759754	3.97443199122357	3.52253495149534	0.00171293868305765	0.0563514654442689
FRG2HP	ENSG00000260846.2	3.79857256951347	0.664522948213377	3.85722137195608	0.000738869235728528	0.0395103977646857
KRT77	ENSG00000189182.9	3.77670169665015	6.61054607145385	1.98795724674452	0.0581547885885839	0.240516218264345
CYP24A1	ENSG00000019186.9	3.73825743935515	-0.640898901984342	3.92879157108304	0.000616302215023433	0.0377075022696107
DSC1	ENSG00000134765.9	3.70929608241303	6.18356702482432	1.88364164282145	0.0715924003170263	0.26117238708261
LGALS7B	ENSG00000178934.4	3.62099741977248	6.16080382584342	2.04461367327532	0.051831748687832	0.230777347150003
FAM153B	ENSG00000182230.11	3.61267609724617	2.07654911025168	3.41571178053163	0.00223303170952594	0.0630945101124103
LORICRIN	ENSG00000203782.5	3.58134188403206	8.1058184240996	1.7152254422751	0.0989858078684801	0.299977741325636
FABP7	ENSG00000164434.11	3.58054164212526	1.64293147054261	3.34443456948962	0.00266237940882619	0.0663468355019783
WFDC5	ENSG00000175121.11	3.58052246773424	5.24107673998748	2.05641255361891	0.0505944642150656	0.228734222004523
CD207	ENSG00000116031.8	3.54417257457135	2.47899321800834	3.00911398165677	0.00600709250066562	0.0953057587572211
CLEC2A	ENSG00000188393.8	3.51743634504939	1.46598500632866	3.21479742285753	0.00365700836010311	0.0755004843012249
LY6D	ENSG00000167656.4	3.51462748187738	6.22055280523972	2.12165581701856	0.0442160507425047	0.218141665111153
HLA-DQB2	ENSG00000232629.8	3.50827058975959	3.13191547378743	3.04106943839547	0.00556491714726044	0.0925771510856576
ENSG00000257700	ENSG00000257700.1	3.49417586711486	-0.440526569943082	3.86088093204603	0.000732056439195761	0.0395103977646857
CCL27	ENSG00000213927.3	3.49405327571756	4.02880236640306	4.19842759981464	0.000310128303063275	0.0275322713487147
PHF2P2	ENSG00000226057.6	3.48139001928627	0.561000369766416	3.5266631440347	0.00169541573309227	0.0561472530046562
KRTDAP	ENSG00000188508.10	3.47408122122987	8.11970983451353	1.73666717683129	0.0950644207903468	0.294322434972858
PLA2G3	ENSG00000100078.3	3.46244466606656	2.84553691425721	3.43268017665606	0.00214119792632874	0.0618309942518624
CASP14	ENSG00000105141.5	3.45617820721374	7.529988473387	1.65432004880577	0.110878995512894	0.315781819541758
ALOX12B	ENSG00000179477.9	3.42548036166147	4.88445191365559	2.03639467693603	0.0527094455436256	0.232456482982866
ENSG00000283183	ENSG00000283183.1	3.41539565139174	0.772217386247405	3.67605750446343	0.00116673176941551	0.0472321239214107
KRT14	ENSG00000186847.5	3.41119307005317	10.3968814999588	1.94621824796509	0.0632392743033999	0.247362052747239
SPRR5	ENSG00000283227.1	3.39438506583808	2.04620610736054	2.97736054090555	0.00647963381783201	0.098422303498321
SPRR2E	ENSG00000203785.8	3.38055016554043	6.00864748051157	2.10407724000111	0.0458596443642777	0.219804805455441
CDHR1	ENSG00000148600.14	3.3580912015662	7.20256981310052	1.88240206609023	0.0717671474330819	0.261434321368886
DSG1	ENSG00000134760.5	3.34558445288815	7.62359729709521	1.69250785316252	0.103289286934407	0.305573086348865
SERPINA12	ENSG00000165953.9	3.33577350842551	6.1507031828557	1.77458900334933	0.0884525291741138	0.284620893576786
KREMEN2	ENSG00000131650.13	3.33034805326184	1.30598294238955	5.41570628246521	1.38290700980686e-05	0.00820225406877736
LARGE2	ENSG00000165905.17	3.32563397591222	3.11754669693152	2.98186778902382	0.00641045999740794	0.0979741121121115
PSAPL1	ENSG00000178597.6	3.32515382387523	6.03177112708339	1.70173750307252	0.101522175650065	0.303430802905836
CYP2W1	ENSG00000073067.13	3.31918960386579	2.18668812403243	2.94500338241056	0.0069975576538781	0.10184587850816
KPLCE	ENSG00000198854.5	3.2890939844444	5.83285345309277	1.73253869840055	0.0958090221202798	0.295487164119271
SYT8	ENSG00000149043.16	3.28835722128997	4.59629459753029	2.30044364757674	0.0302718040507124	0.189047575454449
CXCL10	ENSG00000169245.5	3.28808684295902	-3.37964983765382	3.23519442710763	0.00347961719903847	0.0739397079330635
PLA2G4E	ENSG00000188089.13	3.28421589530211	5.29088405449912	2.01810109276509	0.0547104995216017	0.235566543518344
COL6A5	ENSG00000172752.14	3.28406100603825	-1.10401586474605	2.97510065747711	0.00651458449371962	0.0985467767392796
EGLN3	ENSG00000129521.13	3.28236164250817	6.29944243280634	2.40349301337627	0.0241875701630385	0.171396856524652
ENSG00000276850	ENSG00000276850.4	3.27667102447454	2.46869192931668	3.32001594442229	0.0028271180827824	0.0677163453443679
POU2F3	ENSG00000137709.9	3.27415713135751	5.14443933566269	2.33951541474259	0.0278167533586684	0.181742242241069
LY6G6C	ENSG00000204421.2	3.27330991062576	6.14173661959856	1.76552785961838	0.0899955497387049	0.287356758009768
IGFL3	ENSG00000188624.2	3.26914832635772	1.35428613819926	3.60360399798533	0.00139910579023879	0.0511229564384321
IVL	ENSG00000163207.6	3.23784496963257	6.21984005420612	2.17014797648899	0.0399524705468843	0.209949458536752
SPTSSB	ENSG00000196542.8	3.23633460031284	4.06449055747768	2.55862305634076	0.0171235070144404	0.150216407915452
TBC1D3L	ENSG00000274512.5	3.23465490701562	0.972664759477151	2.8685442982208	0.00838261725241128	0.1105500307818
TSPEAR	ENSG00000175894.14	3.23069687129625	-1.71915281579316	4.26803802071043	0.000259574709693592	0.0261118884956267
PSORS1C3	ENSG00000204528.3	3.22709403631001	-2.22980397227976	4.5512957608955	0.000125657423689918	0.0196721773487535
GDPD2	ENSG00000130055.13	3.21772350023507	3.05344357585892	3.6404912141825	0.00127564142526899	0.049433817110955
MAB21L4	ENSG00000172478.17	3.21754360441463	4.26028964083824	2.70358087088756	0.0123063787641601	0.133137461665868
WNT4	ENSG00000162552.14	3.20178780691582	3.79280093756541	3.19568433082759	0.00383113217330603	0.0768748331839505
GRIK4	ENSG00000149403.12	3.19136249756193	-2.53991669333411	6.36108139545753	1.31150245411489e-06	0.00255403024382532
IRX4	ENSG00000113430.9	3.18473463328538	3.43031359976558	2.91811580652688	0.00745772727029294	0.104707901319787
SLC52A1	ENSG00000132517.14	3.17892943485861	1.53828310721479	4.69535608378315	8.68612711678535e-05	0.0164075171456989
TGM5	ENSG00000104055.15	3.17612663556318	4.60797398387828	2.08752448010741	0.0474570668520458	0.223277593446166
ENSG00000214999	ENSG00000214999.3	3.1728427222284	1.01309384369786	3.52727598438577	0.00169282936626062	0.0561472530046562
PLA2G4F	ENSG00000168907.13	3.1690681248842	6.30172366485834	1.63845109806292	0.114167779407966	0.320460642196657
GOLGA7B	ENSG00000155265.10	3.15776884688454	4.0209312571259	2.51699787259929	0.0188024343993738	0.155624297198084
LCE3D	ENSG00000163202.4	3.15761128447195	1.94388204450042	3.24097462383844	0.00343087746466038	0.0734443336645268
LGALS7	ENSG00000205076.4	3.14427377612542	3.46662277017504	2.22641820586448	0.0354719023832927	0.198930716009797
TP63	ENSG00000073282.12	3.14277812266435	6.81364411488052	1.91456117517459	0.0673518715293544	0.254454685122669
WNT10A	ENSG00000135925.8	3.13928403755999	1.82741129989593	3.62979609631129	0.00131029668322794	0.0494794971736745
LIPK	ENSG00000204021.3	3.12753532065099	1.39444350717874	2.83355964517918	0.00909983565412978	0.115858048070935
CALML5	ENSG00000178372.7	3.12739410330189	8.03364736347048	1.58868711557018	0.125013814556075	0.334289529332971
ZNF736P9Y	ENSG00000239893.1	3.12099375245785	-2.98475267947037	3.78351624872716	0.000890167407662429	0.0416275923945446
S100A7	ENSG00000143556.8	3.1141021649261	2.42598986709793	2.53834617900648	0.0179231275442369	0.152792518399841
DDX3Y	ENSG00000067048.16	3.11226811363374	5.06213873967424	2.39029003387977	0.0248988055161587	0.173969418777019
PRKY	ENSG00000099725.14	3.10694122380831	4.28139707358781	2.52581384966726	0.0184345672167864	0.154299908925567
BPIFC	ENSG00000184459.8	3.10339953866505	3.29947581109112	2.43873095614441	0.0223799218503608	0.166149428900697
SPRR4	ENSG00000184148.3	3.10151064260131	1.83984146331814	2.35062209471424	0.0271529111578124	0.18025254774289
SRY	ENSG00000184895.7	3.10083716574928	-1.13135686576254	3.73948496692419	0.000994686521013431	0.0429112100360685
CHP2	ENSG00000166869.2	3.08420815559648	4.98803218370312	2.0567616060679	0.0505582645185022	0.228734222004523
EDN2	ENSG00000127129.9	3.08315810390259	2.46633703357562	3.0137491236878	0.00594093265827259	0.0947938126925723
POF1B	ENSG00000124429.17	3.0769283783139	6.3207286499366	1.71179608869696	0.0996255426511855	0.30074747655766
ANO1	ENSG00000131620.17	3.06942852120118	4.16233533290035	2.53156972565853	0.0181980104473657	0.15337462258312
GJB4	ENSG00000189433.5	3.05735234242318	3.85942266229931	2.79360081077187	0.0099901025594922	0.121497376998275
POU3F1	ENSG00000185668.7	3.05684582522843	2.68548086383376	3.08022017174811	0.00506558818249063	0.088303139557153
MYO3A	ENSG00000095777.14	3.0515831258917	-1.16359824405162	4.39703011954489	0.00018658155734651	0.0232012142296918
ENSG00000261116	ENSG00000261116.1	3.04428852749155	3.73645017633731	2.64193999665665	0.0141743968621128	0.140380894325883
HCAR3	ENSG00000255398.2	3.03226955410458	0.691548310329891	3.29953628622352	0.0029728613450323	0.0692075399056654
LGR6	ENSG00000133067.17	3.0306798078259	1.7213479038232	3.46862278488233	0.00195864935435459	0.059960920183051
RGS1	ENSG00000090104.11	3.02888350002405	2.53818273509668	3.62683680743078	0.00132004735892196	0.0497236443845933
PLCH2	ENSG00000149527.17	3.01743584296469	6.37078733414944	1.99969765216058	0.0567911730012246	0.238474741777709
MMP28	ENSG00000271447.5	3.0144819233826	3.78557843516157	3.3694351587328	0.00250337317146534	0.0651063701564954
LCE2B	ENSG00000159455.8	3.00919259839251	4.68175381788831	1.73898106303229	0.0946492516177798	0.293843128780969
FLG2	ENSG00000143520.6	3.00551733996508	9.07637688054035	1.49359304531091	0.148109410980582	0.362157887182742
DAPP1	ENSG00000070190.12	2.99052089290153	3.1484801465025	3.00423183348253	0.00607753964712499	0.0956568232268781
DSC3	ENSG00000134762.16	2.98905052127717	7.91084927011198	1.70895774036059	0.100157673656403	0.301641188562563
LMO1	ENSG00000166407.13	2.98709933985044	0.331362587755912	2.86924431689197	0.00836882907576648	0.110531821825746
LGALS9B	ENSG00000170298.15	2.98582985475559	-2.79270563771858	4.5884842660061	0.000114232350008816	0.0189691513843876
SLC39A2	ENSG00000165794.9	2.97948712655734	3.14674720579548	2.84143992962297	0.00893337735996986	0.114590341556935
HOPX	ENSG00000171476.21	2.96616638654899	8.31864663724048	1.89592920229495	0.0698801209633463	0.258776647926758
CCL17	ENSG00000102970.10	2.96552238017124	-3.05317862734737	3.30708770151301	0.0029182942613324	0.0687767841986235
PIK3C2G	ENSG00000139144.9	2.96167816828899	2.65823838737472	2.99439469634612	0.00622189137152612	0.0970281645300353
IL36RN	ENSG00000136695.14	2.96108970553429	4.74118838659194	2.11352071161495	0.0449700068034856	0.218264197185159
THEM5	ENSG00000196407.11	2.95433021355323	4.4176107265709	2.21227219982151	0.0365533302302529	0.201668160720531
ARHGAP40	ENSG00000124143.10	2.95419268317283	4.12823972881898	2.92179883858836	0.0073930322972039	0.10408268889874
ENSG00000263698	ENSG00000263698.1	2.95248278062828	-1.66572197968728	4.19632087879968	0.000311801934344661	0.0275322713487147
TMSB4Y	ENSG00000154620.5	2.94992630287687	-1.18156476593314	3.39361241855859	0.00235839258455136	0.0647906647043694
MAL2	ENSG00000147676.13	2.94982104448945	5.60521849520624	2.05246801240648	0.0510051521114265	0.229484544234668
SLURP1	ENSG00000126233.1	2.94712657390241	5.08293249160744	1.8713886616128	0.0733361043373496	0.263486463193901
SPRR2B	ENSG00000196805.7	2.93609902904969	0.136552413806794	2.14798690157501	0.04185279997368	0.21462905645207
SOHLH1	ENSG00000165643.10	2.93482651244646	-2.85651208649613	3.1792878680454	0.00398685409277112	0.0784037299899593
SPRR1B	ENSG00000169469.8	2.93307022104573	5.41976038608362	2.4794996271049	0.0204445542640735	0.160892501467755
TP53AIP1	ENSG00000120471.15	2.92661065588349	2.70285906491858	2.8567051998774	0.00861910244826419	0.112027282807239
TMEM105	ENSG00000185332.6	2.92474211223872	-1.71856751153395	4.0338158182258	0.000471920753843717	0.033234039807247
CA2	ENSG00000104267.9	2.92410543211374	3.57925794258031	3.05102491701007	0.00543364943676654	0.0912453647642501
FOXN1	ENSG00000109101.7	2.92174379757929	4.3282559115318	2.1131524477725	0.0450044080619151	0.218307524758819
AADACL2	ENSG00000197953.5	2.90644177714586	3.53618163426191	2.53229840697269	0.0181682649275992	0.153269604267441
SACK1B	ENSG00000168143.8	2.89978316264075	4.07501460595832	2.47482097178818	0.0206585164795255	0.161866552567816
UTY	ENSG00000183878.15	2.89762362121012	3.53310536548593	2.96066713230447	0.00674209037526399	0.100103186846732
PCP4	ENSG00000183036.10	2.89619584514678	0.573192891889806	3.71297580370244	0.00106333099380614	0.0447881047674797
AQP3	ENSG00000165272.14	2.89497001566966	7.99020127584026	1.96952925208689	0.0603534346298822	0.243312854992487
KRT5	ENSG00000186081.11	2.89367388364098	10.859800043556	1.75417447838704	0.0919613425070568	0.289995617601457
RNASEH2CP1	ENSG00000237659.1	2.89250824661035	-1.51281396240552	3.68394069629112	0.00114385558654625	0.0466363271979278
IGFL2	ENSG00000204866.8	2.89029383556604	2.53428121643507	2.68858636074214	0.0127382204494315	0.134692506675087
KRT2	ENSG00000172867.3	2.88715563307494	9.11048468389021	1.53566570490649	0.137494711846208	0.349464091435647
TXLNGY	ENSG00000131002.11	2.88308453451833	4.111427543258	2.46485677744367	0.02112111972356	0.162695629102753
PLA2G2F	ENSG00000158786.4	2.8802941947674	2.66976813674653	2.37057061798848	0.0259969387761241	0.177014895655205
EPIC1	ENSG00000224271.5	2.87984130435144	-0.278004712813025	3.51236732686935	0.00175685431060613	0.0568402542205611
LINC01805	ENSG00000223863.1	2.87403651849177	-0.712078582741124	3.10908777572931	0.00472524789606077	0.0855586806545881
KDM5D	ENSG00000012817.15	2.87258899785385	4.57745242262059	2.50512686124659	0.019308555011325	0.157228370034424
HS3ST6	ENSG00000162040.6	2.86982962004514	3.8533334565476	2.24615749268306	0.0340113158467952	0.197066541282065
NCCRP1	ENSG00000188505.4	2.86910995468862	6.76940345002808	1.76254486495439	0.0905085333007423	0.288012810891643
KRT8P38	ENSG00000226358.1	2.86627601159446	-1.24936451644449	3.58191434892269	0.00147708348314275	0.0521132602359492
KRT10	ENSG00000186395.7	2.86519970150206	12.3660326250936	2.11573466923884	0.0447636865096137	0.218141665111153
LIPM	ENSG00000173239.13	2.85820935790095	2.42208761385388	2.55027457793041	0.0174486211209142	0.150913632287053
CXADR	ENSG00000154639.18	2.85601779683625	4.86365423892802	2.61211900869142	0.0151706036815311	0.14372906276524
KCNJ1	ENSG00000151704.15	2.84878127918066	-1.76848810791527	3.88955307647694	0.000680779014217559	0.0390014138145153
KRT31	ENSG00000094796.4	2.84688886374936	3.1245582565386	2.61742880022525	0.0149885617230412	0.14345685418992
COMMD5P1	ENSG00000173966.7	2.8410221241895	-2.85040962005534	3.69965824658353	0.00109955010146299	0.0454902467951489
ALDH3B2	ENSG00000132746.14	2.82747401714691	5.43010437329692	1.6998628183497	0.101879019793757	0.303795564128094
RHOV	ENSG00000104140.6	2.82736585653873	5.46035174807994	2.15040297959609	0.0416417425541323	0.214092155074036
ENSG00000243491	ENSG00000243491.1	2.81463148946184	0.389995127493765	2.77991425300862	0.0103135335773897	0.123243613513315
GATA3	ENSG00000107485.15	2.81408717306349	6.83948419684541	1.91079636873215	0.0678561940449493	0.255709350528524
LAD1	ENSG00000159166.13	2.81341965136289	6.67087643875078	1.77775953802026	0.0879179944826729	0.284126771206313
SULT2B1	ENSG00000088002.11	2.81340370110484	5.28371737167302	1.99681415613671	0.0571234399793244	0.23899196859924
IL1F10	ENSG00000136697.12	2.81267401356953	1.06340186907445	2.65066567291974	0.0138946993879541	0.139195246546881
PLA2G4E-AS1	ENSG00000246740.2	2.81002223420349	1.6065950743367	2.49900698667771	0.0195743869548839	0.158309964764034
SPRR2D	ENSG00000163216.6	2.80762299887878	3.78711157684279	2.80133662642864	0.00981156163445029	0.120448203883966
PLA2G4D	ENSG00000159337.6	2.80693212979817	4.13335260352193	1.99602140128672	0.0572150900593501	0.239078871850857
KRT15	ENSG00000171346.15	2.80159652023621	8.33216459540691	1.92027308709788	0.0665929762699783	0.253116988953582
ANO9	ENSG00000185101.12	2.79857201018607	5.19821355835841	2.20056178395708	0.0374710360814793	0.203791651362551
GLT1D1	ENSG00000151948.11	2.79314080569138	-0.871758100857918	3.29159207365643	0.00303133282710388	0.0696213501696704
TRIM10	ENSG00000204613.10	2.78804716793107	-1.95109122484857	3.39309397621195	0.00236141410669478	0.0647906647043694
MIR205HG	ENSG00000230937.11	2.78633165498689	4.44819081121022	1.98316262401638	0.0587199289260478	0.240776841772155
RNF43	ENSG00000108375.12	2.78587789036738	3.26099918051203	2.47083366813117	0.0208424961979249	0.162232745634962
ENSG00000237101	ENSG00000237101.1	2.78237714992995	2.47640099718835	3.55920645166271	0.00156327291614039	0.05398622661876
USP9Y	ENSG00000114374.12	2.78037568325652	3.73608512390923	2.22690364541493	0.0354353114070923	0.198930716009797
KPRP	ENSG00000203786.6	2.77992752633965	6.59459086489127	1.41904868165512	0.168541124691516	0.385627505507799
RASGEF1B	ENSG00000138670.17	2.77735067599171	3.95349089123096	2.88080076742505	0.00814429261257043	0.109027886637797
NIPAL4	ENSG00000172548.14	2.77709630995126	5.49963793972024	2.10224986522342	0.0460336024252221	0.220123643158932
CCL19	ENSG00000172724.11	2.7763314224439	0.157328142077669	2.96580335029537	0.00666027620517572	0.0995354858528541
C5orf46	ENSG00000178776.4	2.77345575124259	2.87847634087482	2.29832487802028	0.030410426632903	0.189316062654938
H1-3	ENSG00000124575.6	2.77026379957249	-2.40981657024083	3.7339353720918	0.00100868706826259	0.0432585517622798
CKMT1B	ENSG00000237289.9	2.76612150736792	2.48369825393713	2.96617952514833	0.00665432154338582	0.0995354858528541
SLC15A1	ENSG00000088386.16	2.76257032595923	3.79989169603431	2.3152322172848	0.0293201948471508	0.186238114649442
CDH22	ENSG00000149654.9	2.75555135164574	0.150238641482623	3.01687707252552	0.00589668026187587	0.0944480111571994
COL17A1	ENSG00000065618.18	2.75100070585684	8.48283895168602	1.6257929369651	0.116849271948178	0.324182260287662
SDR9C7	ENSG00000170426.1	2.74434124394751	4.35861437247652	2.39533394513903	0.0246248530604394	0.173141675997573
ENSG00000227769	ENSG00000227769.7	2.74206985297489	-1.30173395743292	4.86162093142263	5.67387961129976e-05	0.0128528497256648
CYP4F22	ENSG00000171954.12	2.74065767429416	4.69845717917179	2.16737056400101	0.0401862994753158	0.210377515908369
CERS3	ENSG00000154227.13	2.74027821331627	5.01450149863414	1.75088954632436	0.0925369064560957	0.29093712166981
ENSG00000277748	ENSG00000277748.1	2.73917209864056	-2.29800384374956	3.91307393531046	0.000641372167704924	0.0382086959766122
WNT7A	ENSG00000154764.5	2.73856733643091	-1.09232141674266	3.20655867665976	0.00373110778591671	0.0759176871927471
LCE5A	ENSG00000186207.4	2.73268756006225	2.97882956150502	2.08489656187204	0.0477151950740384	0.22371742103712
ESRP1	ENSG00000104413.15	2.73061834786731	5.45233714946284	1.86334593920938	0.0745006091268364	0.265157281824379
ANXA8L1	ENSG00000264230.7	2.72683904105956	5.0693101561885	2.4310584937496	0.0227625499531065	0.16710997326454
NECTIN4	ENSG00000143217.8	2.72190340066907	6.82769245414615	1.87705928323621	0.0725245901499191	0.262476258927708
IL36G	ENSG00000136688.10	2.71541413543349	2.79376757055275	2.43158125822584	0.022736289118605	0.16710997326454
ZDHHC11B	ENSG00000206077.10	2.71467006202416	2.95117444732191	2.8742971444342	0.00826994104811754	0.109837564120713
CKMT1A	ENSG00000223572.9	2.71426586521703	1.33471894419023	3.06234529325386	0.00528798990224828	0.0900191777237281
CGN	ENSG00000143375.14	2.71291326478121	4.94223744102896	1.89099453737955	0.0705634339064377	0.259940883008839
VIPR1	ENSG00000114812.12	2.71007039876841	4.32555440394848	2.20554901247942	0.0370776871200148	0.203039627720515
EXPH5	ENSG00000110723.11	2.71006694140021	5.49312119103462	1.97089480345505	0.060188034496984	0.243117933937188
SLURP2	ENSG00000283992.1	2.70970120250884	4.38486463217152	2.25433644295625	0.0334222829618475	0.196121144703121
SCEL	ENSG00000136155.16	2.70947651151943	7.03236125503529	1.76032496985587	0.0908919068691067	0.28829978237031
ACER1	ENSG00000167769.4	2.70834165341566	4.34607270849025	2.17896251775953	0.0392184757251213	0.208278444459658
PPP2R2B	ENSG00000156475.18	2.7072924337003	1.158559635802	2.93999768139386	0.00708112563814263	0.102323126921969
EFNA1	ENSG00000169242.11	2.7064145919181	5.88073839277461	2.10013160595854	0.0462359898022081	0.220617737093182
HBB	ENSG00000244734.3	2.70429622750401	1.99582517574078	5.7128248975658	6.53852054157729e-06	0.00494561937784946
TNFRSF18	ENSG00000186891.13	2.70273944145873	2.4331884184643	3.06924002059593	0.00520111740207781	0.0891559649034361
LINC01698	ENSG00000231648.1	2.70240764983979	-0.51536295128243	3.9157427306605	0.000637045563181104	0.0382086959766122
SDR16C5	ENSG00000170786.12	2.70175474442087	4.46221704562648	1.94954855697965	0.0628197087891054	0.246695779478839
TRIM29	ENSG00000137699.16	2.69810238242846	9.33442858134163	1.57064056278968	0.129152353891386	0.339239622813801
LCE1A	ENSG00000186844.5	2.6951927167732	3.38216131581697	1.90089049003932	0.0691989438197127	0.257563595326967
SLC16A10	ENSG00000112394.16	2.69265041359385	2.84736144193924	2.41811412305334	0.023421794853862	0.168732017687677
