gene_symbol	gene_id	logFC	AveExpr	t	P.Value	adj.P.Val	GMT_category
GSX2	ENSG00000180613.10	3.35803909820423	-1.36602934045309	2.01198749735243	0.062147390655307	0.860182353220896	Up
ZNF705B	ENSG00000215356.4	3.257531692598	-3.08641176837314	1.99131578167796	0.0645848097986291	0.860182353220896	
LINC00411	ENSG00000229599.1	3.06592761998886	-0.952322385889831	2.68480681695527	0.0167320240012822	0.860182353220896	
RHD	ENSG00000187010.19	2.60880427384663	-0.696955423240474	2.31171471991352	0.0350858892221166	0.860182353220896	Down
NUTM2E	ENSG00000228570.7	2.59542213050701	-2.23114367527285	1.79976707472019	0.091617201685931	0.860182353220896	Up
SIGLEC14	ENSG00000254415.3	2.37909470724615	1.39643351509169	2.08331441767877	0.0543666103916689	0.860182353220896	
PRSS1	ENSG00000204983.13	2.28448759178858	0.312590942600836	1.21211838215091	0.243827911789027	0.866713638867221	
LINC01784	ENSG00000228338.1	2.25542594681534	0.492945033010256	2.09668410933297	0.0530114474600189	0.860182353220896	
LINC01955	ENSG00000281477.1	2.21610247022614	-1.22691929429877	2.00761101931608	0.0626563380119903	0.860182353220896	
ENSG00000226454	ENSG00000226454.1	2.15441028646187	2.38323554138893	2.21025338256343	0.0426935265522862	0.860182353220896	
MAGEA9	ENSG00000123584.7	2.03436010719685	-1.5984192560208	0.956354258937606	0.35374063216779	0.889824416978956	Down
GPX1P1	ENSG00000197582.5	2.02556056424388	-1.19892290967528	2.08878545923252	0.0538082646020575	0.860182353220896	
PSG8	ENSG00000124467.18	1.97374451264594	-1.27605267400745	1.65622986285839	0.118006910280152	0.860182353220896	
PKD1P5	ENSG00000254681.6	1.95997677439831	2.71458371473732	2.73740411974419	0.0150447185248106	0.860182353220896	
LINC02539	ENSG00000234956.5	1.92286875032671	-0.802813496638447	1.93007766818187	0.0723221936012701	0.860182353220896	Up
PRAMEF11	ENSG00000239810.3	1.90526984025889	-0.741043908046978	2.98062716033724	0.0091626269507277	0.860182353220896	
LINC01648	ENSG00000233399.2	1.87354323742341	-2.34593453390026	1.56481812209966	0.138041926045521	0.860182353220896	
CGA	ENSG00000135346.8	1.84644827805811	-1.93428483225225	1.32772658090118	0.203711095142717	0.866064774423523	
ACTE1P	ENSG00000172900.12	1.81268088086915	-0.784813784595848	2.08546220366457	0.0541467881105758	0.860182353220896	
ENSG00000280071	ENSG00000280071.3	1.80030849176589	2.49727430802864	1.96047523124697	0.0683826155969346	0.860182353220896	
KCNA10	ENSG00000143105.7	1.79181789129612	-0.554136235842205	2.94818978728298	0.0097925225785397	0.860182353220896	
ENSG00000229699	ENSG00000229699.1	1.77111882875229	0.716082929022921	1.2215666462393	0.240334486295486	0.866713638867221	
ENSG00000231626	ENSG00000231626.1	1.7673473693999	-0.777820094362258	1.87333150454473	0.0802265571062563	0.860182353220896	
CT45A10	ENSG00000269586.7	1.75631774110585	0.178307772809523	1.65184250006589	0.118908011884248	0.860182353220896	
