gene_symbol	gene_id	logFC	AveExpr	t	P.Value	adj.P.Val	GMT_category
CLPSL1	ENSG00000204140.9	3.03899345737881	3.65169589844347	1.39003733641347	0.182022411394382	0.999815899045702	Up
SHC3	ENSG00000148082.9	3.03628615913834	3.20488830776169	4.16323179489075	0.0006213046657329	0.999815899045702	Up
CAPN8	ENSG00000203697.11	3.02286130815093	0.483703251889983	1.78404299702363	0.0918418894910493	0.999815899045702	Up
CRISP3	ENSG00000096006.11	2.77613315814633	-0.0589330124895109	1.46346255994832	0.161148126674174	0.999815899045702	Up
SEMA3E	ENSG00000170381.12	2.72344711021682	-0.698314048480947	2.53156465957802	0.0212373317146491	0.999815899045702	Up
ENSG00000189372	ENSG00000189372.4	2.6812168726898	2.27592444280947	1.01392352310153	0.324493171240167	0.999815899045702	
LEP	ENSG00000174697.4	2.63847925255326	-1.42673138613893	1.62276336584358	0.122593630284043	0.999815899045702	Up
C1QTNF7	ENSG00000163145.12	2.55238541171513	-1.06824217358461	2.38324545690669	0.0287838928832685	0.999815899045702	Up
ENSG00000224945	ENSG00000224945.1	2.52872789668079	1.60932118306142	3.63544607520997	0.0019773606037616	0.999815899045702	
TBC1D3L	ENSG00000274512.5	2.38331178673433	0.123627729710547	1.34189046941523	0.196858598459282	0.999815899045702	
MUC7	ENSG00000171195.10	2.35194271200181	-0.593170425558959	0.751506161420461	0.462379117681149	0.999815899045702	Down
COMP	ENSG00000105664.10	2.33555170251227	1.27227719257636	2.54207744175218	0.0207803656717497	0.999815899045702	Up
MS4A2	ENSG00000149534.8	2.22840513388536	-1.23319548800569	2.7308515845178	0.0140049826343854	0.999815899045702	
ELFN2	ENSG00000166897.14	2.14534481710926	0.232679421245927	1.80001063534165	0.0891982024872113	0.999815899045702	
CLNK	ENSG00000109684.14	2.12362567909745	-3.09078875143247	1.20207074155222	0.245419567183062	0.999815899045702	Up
MUC5B	ENSG00000117983.17	2.11903498656586	2.74977175739208	1.31487615296131	0.205595872153479	0.999815899045702	
ZNF556	ENSG00000172000.7	2.04665812311331	-3.28426118807129	1.19140772686084	0.249470606799586	0.999815899045702	
XKR9	ENSG00000221947.7	2.01803651414537	-1.88104151035656	1.7016051106982	0.10660489809236	0.999815899045702	
IGKV3-11	ENSG00000241351.3	2.00908913150444	-1.76940732282036	1.39985198292502	0.179111485306265	0.999815899045702	
AMN	ENSG00000166126.10	1.9951439551944	-1.56832662166169	2.13200426248252	0.0475172779804464	0.999815899045702	
F5	ENSG00000198734.10	1.98138292233013	1.31874230406631	2.41730703945376	0.0268556704299544	0.999815899045702	
APLNR	ENSG00000134817.10	1.97401719439016	1.32583679944512	2.47289450572421	0.0239670919216504	0.999815899045702	
IGLV1-40	ENSG00000211653.2	1.92748843135886	-1.46122872653639	1.34182798975361	0.196878460051439	0.999815899045702	
MTND1P23	ENSG00000225972.1	1.91903857523907	1.31460185429823	0.730239885565722	0.474948485390266	0.999815899045702	Up
PIEZO2	ENSG00000154864.11	1.91544382074237	2.56796098733946	2.24114821762866	0.0383075005846006	0.999815899045702	Up
