gene_symbol	gene_id	logFC	AveExpr	t	P.Value	adj.P.Val	GMT_category
SLC6A15	ENSG00000072041.16	7.179353108205	-0.551199615387365	6.08601075520218	0.0005776581356208	0.856939318643039	Up
SHOX2	ENSG00000168779.19	5.49690784732662	1.03376178148547	3.27516602570556	0.0143378359038234	0.99995412154131	Up
SLC6A11	ENSG00000132164.9	5.04331679936003	-0.181123235462086	2.22383815305295	0.0630065072624224	0.99995412154131	Up
DCX	ENSG00000077279.18	4.88034005568391	0.168582696519759	1.05643836391636	0.327177457999798	0.99995412154131	Up
KRT2	ENSG00000172867.3	4.76945603950939	-1.40031271198265	4.93550799041028	0.0018810147311831	0.99995412154131	
PRSS2	ENSG00000275896.5	4.65093330088954	0.3678915537081	1.73488151956729	0.128024399226754	0.99995412154131	
NIPAL4-DT	ENSG00000251405.2	4.606255145253	-0.53272015371483	2.11258653373829	0.0740556261312635	0.99995412154131	
EYA4	ENSG00000112319.17	4.60296692110497	1.10865267655073	5.54714046772611	0.0009834303418121	0.916412545271392	
CATSPER2	ENSG00000166762.16	4.44970528386012	1.37788382882042	2.99393689888867	0.0210509096473175	0.99995412154131	
KRT1	ENSG00000167768.4	4.26390325879382	1.04645947941291	3.95813232404752	0.005915396359236	0.99995412154131	
SGCG	ENSG00000102683.7	4.17995051030934	-0.666913694580132	2.99351952988849	0.0210630740808265	0.99995412154131	Up
GP2	ENSG00000169347.16	4.09850322167993	-0.0706571376327662	1.64667438131734	0.145296904191896	0.99995412154131	
PRSS1	ENSG00000204983.13	3.99037232814351	0.0388579799955567	1.51562359040096	0.175048191027066	0.99995412154131	
DSC3	ENSG00000134762.16	3.87927021151837	0.134921293835728	2.95145954533004	0.022328180767609	0.99995412154131	
ENSG00000270640	ENSG00000270640.1	3.8511799460438	0.34650046193845	3.15312841403692	0.0169157863971623	0.99995412154131	
REG1A	ENSG00000115386.5	3.53593334283249	-0.614620406506158	1.36949319242203	0.214751084351909	0.99995412154131	
HBA2	ENSG00000188536.12	3.50456697417187	3.73699419760369	2.36530373701363	0.0513348475180312	0.99995412154131	Up
CXCL9	ENSG00000138755.5	3.47770080803648	-0.499832068860745	2.71499060568099	0.0311144090973029	0.99995412154131	
HBB	ENSG00000244734.3	3.47316898673241	5.44827895677801	2.32764266095169	0.0542074987900071	0.99995412154131	Up
CELA3A	ENSG00000142789.19	3.37649415354315	-0.53363925167942	1.40598424162674	0.204142001254267	0.99995412154131	
DNAH11	ENSG00000105877.17	3.37470375109752	-0.348083695328509	2.02519824451547	0.0840848112518892	0.99995412154131	Up
STAC	ENSG00000144681.10	3.24452975274542	1.77050881285268	2.25276508410129	0.0604174624385701	0.99995412154131	
CCNO	ENSG00000152669.8	3.24317915913598	-0.865356779409089	3.76872543537823	0.0075089776727439	0.99995412154131	Up
