gene_symbol	gene_id	logFC	AveExpr	t	P.Value	adj.P.Val	GMT_category
MAGEA9	ENSG00000123584.7	3.73981582013053	-1.8685499425132	2.29675345264105	0.0509414366650074	0.999768879221334	Down
LINC00411	ENSG00000229599.1	3.69043961157518	-1.80988451582153	1.98368793665323	0.0828200462297834	0.999768879221334	
MTND1P23	ENSG00000225972.1	3.06187748564481	2.53182440800131	1.21415065315048	0.259539608604238	0.999768879221334	
SIGLEC14	ENSG00000254415.3	2.70561909703477	0.603679975745797	1.41243841388874	0.195766939148455	0.999768879221334	
RHD	ENSG00000187010.19	2.70325062303583	-1.63508972985665	1.89243085214761	0.0953195426681514	0.999768879221334	
OCLNP1	ENSG00000230847.4	2.68671290184978	-0.682452470761012	1.64827893966699	0.138164727343389	0.999768879221334	
C16orf89	ENSG00000153446.15	2.52520213063918	0.727237924306433	3.01220491192148	0.0168887956061887	0.999768879221334	
SIGLEC17P	ENSG00000171101.13	2.350407336245	0.826058775181927	5.25414661178494	0.0007869991945253	0.999768879221334	
GGTLC2	ENSG00000100121.12	2.21738858974094	3.09490424734962	2.15701959066421	0.0633105528639704	0.999768879221334	
USP32P2	ENSG00000233327.10	2.08091437011836	3.83741759984121	2.33710304938178	0.0478402471850139	0.999768879221334	
KLHL33	ENSG00000185271.7	1.90624870841649	0.573262333072435	2.70144968573932	0.02717994260513	0.999768879221334	
CPA3	ENSG00000163751.3	1.88710350186539	0.996799761448935	3.39313497262335	0.0095514286548636	0.999768879221334	Up
LCN6	ENSG00000267206.5	1.87611407083151	2.6478615700611	2.48323162053195	0.038112765164567	0.999768879221334	
LINC02984	ENSG00000237807.3	1.86933711179861	0.533877259681446	2.33099128447216	0.0482975537786764	0.999768879221334	
FAM230J	ENSG00000274044.4	1.84079976114611	2.83743693353431	3.5257308090435	0.0078652614597284	0.999768879221334	
FGR	ENSG00000000938.12	1.8323106272102	2.51632377793544	5.23127339548323	0.0008090578652871	0.999768879221334	
PRELP	ENSG00000188783.5	1.82040119784206	5.02083701704187	4.88854577391437	0.0012350944343347	0.999768879221334	Up
NGF	ENSG00000134259.3	1.81809651479376	0.385195831639313	3.63305330718977	0.0067325721789806	0.999768879221334	
LCN10	ENSG00000187922.13	1.80921718172363	3.80169925396243	1.81505347289209	0.107313408824374	0.999768879221334	
GPIHBP1	ENSG00000277494.1	1.80392882826959	2.02679085842326	3.81293578114088	0.0052064621558434	0.999768879221334	
LINC01898	ENSG00000261194.1	1.79928922689659	0.924477555862139	1.34493274351474	0.215769962844552	0.999768879221334	
INHBA	ENSG00000122641.10	1.77959990728331	2.62685726060272	2.85838499040796	0.0213524288156186	0.999768879221334	
IGFBP5	ENSG00000115461.4	1.77836384126222	6.86382985715603	1.31970215444521	0.223687113912998	0.999768879221334	Up
ARX	ENSG00000004848.7	1.77627120050678	3.06295466670634	2.26021504476334	0.0539225246187863	0.999768879221334	
HPR	ENSG00000261701.6	1.75962898433659	1.04705714153424	1.46943161564389	0.180162808894973	0.999768879221334	
TMEM100	ENSG00000166292.11	1.75928345721994	1.63666576916373	2.44317497843646	0.0405614645086753	0.999768879221334	
APC2	ENSG00000115266.11	1.7385716655816	3.10330046544068	3.05278783011242	0.0158815495958136	0.999768879221334	
CT45A10	ENSG00000269586.7	1.736025209122	-0.40192475392894	0.905500844499244	0.391828943330263	0.999768879221334	
FZD2	ENSG00000180340.6	1.72450335204225	1.46983315108858	3.42895877400328	0.0090610778947885	0.999768879221334	
FGF1	ENSG00000113578.17	1.70838984648193	1.37966751483746	2.6678343642565	0.0286282336214153	0.999768879221334	
RSPO3	ENSG00000146374.13	1.70595151647868	0.485621357004831	1.32321764982348	0.222569262317632	0.999768879221334	Up
FIBIN	ENSG00000176971.3	1.70207218865242	1.01144873745178	1.63830458796099	0.140248661302159	0.999768879221334	
ENSG00000255389	ENSG00000255389.1	1.69494326920613	0.131012421207187	3.92141401901821	0.004468727325933	0.999768879221334	
EMX2	ENSG00000170370.11	1.68468134165904	1.31855930614671	2.64760382547141	0.0295377705744317	0.999768879221334	
ENSG00000280071	ENSG00000280071.3	1.67861707794096	1.83475958820006	1.00948442042432	0.342490713573943	0.999768879221334	
PODN	ENSG00000174348.13	1.67703481788398	5.91460925684193	4.66548785786271	0.001641375091413	0.999768879221334	Up
LHCGR	ENSG00000138039.14	1.67072291447708	0.765363285270347	1.42169340169696	0.1931548061624	0.999768879221334	
HAND2	ENSG00000164107.8	1.67015468968224	1.07996013723798	2.1826041104393	0.0608422326869614	0.999768879221334	
FAM106A	ENSG00000273018.5	1.6695628481541	1.87611915769112	1.94131193094716	0.0884145107599284	0.999768879221334	
ENSG00000225649	ENSG00000225649.5	1.66521579324485	0.500630284688157	4.99646446108667	0.0010791138654448	0.999768879221334	
FLRT2	ENSG00000185070.10	1.66319156194714	5.00962100277467	3.78206355174963	0.0054395355766783	0.999768879221334	
LINC01784	ENSG00000228338.1	1.66268663056748	-0.500140542380756	0.890214309701022	0.399500899484382	0.999768879221334	
C1QTNF7	ENSG00000163145.12	1.65439786056481	1.41890859740633	2.4479093775177	0.0402639468979086	0.999768879221334	Up
OMD	ENSG00000127083.7	1.65220975133426	2.04577242580209	2.51617761376385	0.0362112918859686	0.999768879221334	
PNMA6F	ENSG00000225110.2	1.63670079008031	0.393716031820427	2.02719876227026	0.0774325918088991	0.999768879221334	
MEOX2	ENSG00000106511.5	1.63164028172829	1.08068415590513	2.05888566303201	0.0737250800968477	0.999768879221334	
SPATA31A6	ENSG00000185775.9	1.62311750820142	1.24964520623562	2.48605461489957	0.0379459436942122	0.999768879221334	
CD36	ENSG00000135218.17	1.61665732243725	2.60423333807065	2.82583090541662	0.0224449801175545	0.999768879221334	
FGFBP2	ENSG00000137441.7	1.60178476397312	3.63201101942837	3.61223868714683	0.0069378561220116	0.999768879221334	
RERGL	ENSG00000111404.6	1.59495573102272	0.802243874633998	2.39122563010669	0.0439754527145684	0.999768879221334	
ENSG00000227549	ENSG00000227549.1	1.58867143057319	-0.224781945649178	0.827690220119097	0.431999856424281	0.999768879221334	
ANGPTL5	ENSG00000187151.7	1.58485135861845	0.161263315353473	2.8543654729077	0.0214842942722445	0.999768879221334	
HIF3A	ENSG00000124440.15	1.58171633883228	4.48208383934642	1.87662593695077	0.0976605702930572	0.999768879221334	Up
TMEFF2	ENSG00000144339.11	1.58153618826882	1.13597456061938	2.64496853216417	0.0296584096735093	0.999768879221334	
CYP4F12	ENSG00000186204.14	1.55696619164173	1.07836653664409	3.01604782715506	0.0167906193369499	0.999768879221334	
ENSG00000213077	ENSG00000213077.5	1.5562055344532	0.59649432535233	1.73451468330731	0.121305280323092	0.999768879221334	
ABCC9	ENSG00000069431.11	1.54289727590618	1.33442242571637	4.06122504740557	0.0036791728348587	0.999768879221334	
C7	ENSG00000112936.18	1.54235009514198	6.65743803626497	1.37316901798935	0.207197070310713	0.999768879221334	
GRIA3	ENSG00000125675.17	1.53751286468267	0.569170980599767	2.19725485240159	0.0594718287638165	0.999768879221334	
VIT	ENSG00000205221.12	1.5355415245259	2.33976181473024	2.12934184392775	0.0660920093056099	0.999768879221334	
B3GALT2	ENSG00000162630.5	1.52927972300832	0.219187808283507	1.6615693260767	0.135432284143268	0.999768879221334	
SYT2	ENSG00000143858.11	1.52491237741047	1.62009893997717	4.31114756968267	0.0026177314795234	0.999768879221334	
LINC00924	ENSG00000259134.5	1.51572502499779	0.432409045330075	2.51127723731989	0.036487905364191	0.999768879221334	
