gene_symbol	gene_id	logFC	AveExpr	t	P.Value	adj.P.Val	GMT_category
IGLV8-61	ENSG00000211638.2	5.07434357635146	-0.620943638335517	3.54928500720234	0.0051220913669055	0.836975416885988	
MUC6	ENSG00000184956.15	4.92052211225069	8.62651175670985	1.53995633881513	0.154023442485899	0.836975416885988	Up
PNLIPRP2	ENSG00000266200.6	4.72461563994644	-0.112545512235504	2.80038119532772	0.0184647382942192	0.836975416885988	Up
ENSG00000213058	ENSG00000213058.3	4.6555532391907	-1.59106815500945	1.83792464257747	0.0953634558004125	0.836975416885988	
B3GAT1-DT	ENSG00000255545.7	4.59435325751242	1.10214195343493	2.73065832712445	0.0208325585807916	0.836975416885988	Up
IGLC6	ENSG00000222037.5	4.56436644405345	0.522140125495979	2.54317899377841	0.0288126723057458	0.836975416885988	
TRIM31	ENSG00000204616.10	4.53144866591212	0.622809096457467	2.07533296981841	0.0641843725178968	0.836975416885988	
IGLV2-11	ENSG00000211668.2	4.51534665199211	2.33551682263373	2.6665742830402	0.0232759747994215	0.836975416885988	
IGLV3-19	ENSG00000211663.2	4.50399998538209	2.1928726570663	2.86955731157786	0.0163825812770313	0.836975416885988	
LNCMB3	ENSG00000278484.1	4.44816322318936	-1.3433014789381	2.48032502102456	0.0321155178228965	0.836975416885988	
IGLV3-27	ENSG00000211658.2	4.43947660249172	-0.694393808776584	2.3051970723888	0.0434052395774966	0.836975416885988	
TMEM171	ENSG00000157111.12	4.40496445039519	2.40156228912731	2.59752213011578	0.0262293202978473	0.836975416885988	Up
SLC28A2	ENSG00000137860.11	4.4018532284603	0.158471814731931	1.91277679901816	0.0842652418959597	0.836975416885988	
IGHV4-39	ENSG00000211959.2	4.36145305845966	1.64419124146597	2.61448182570061	0.0254711441563578	0.836975416885988	
ARHGAP40	ENSG00000124143.10	4.32039201335602	0.506595283350452	2.94054716600585	0.0144914464115063	0.836975416885988	
IGHV1-18	ENSG00000211945.2	4.31620571587611	1.42540535732353	2.26856218692925	0.0462150588326549	0.836975416885988	
ATP4B	ENSG00000186009.4	4.30713997915661	7.06173092295997	1.53083489450915	0.156240041854018	0.836975416885988	Up
IGLV3-10	ENSG00000211669.2	4.28835259895954	0.985933779858987	2.94519893725572	0.0143755170415202	0.836975416885988	
ATP4A	ENSG00000105675.8	4.28203066264051	8.50101433857377	1.40513616717531	0.18972247210832	0.836975416885988	Up
IGKJ5	ENSG00000211593.2	4.27763936563735	1.3584584029602	2.48441794789539	0.0318895214487304	0.836975416885988	
FUT9	ENSG00000172461.10	4.24738231548815	3.97816285833476	2.37166344747071	0.038725267642494	0.836975416885988	Up
SLC26A9	ENSG00000174502.18	4.24639206330879	4.84030643924063	2.03629574305876	0.0685472366792644	0.836975416885988	Up
BHLHA15	ENSG00000180535.3	4.23647679332138	1.40565310093848	2.12965760556272	0.0585499414048549	0.836975416885988	Up
FRMD1	ENSG00000153303.16	4.21030997465208	3.28939834126368	2.97083874895469	0.0137531726958968	0.836975416885988	Up
SLC9A4	ENSG00000180251.4	4.20468807308086	3.68159033136831	2.28608578498378	0.0448497142695299	0.836975416885988	Up
DUOXA2	ENSG00000140274.13	4.13995848673079	1.79719122124091	1.98732171692469	0.0744174079585956	0.836975416885988	Up
IGKV1-39	ENSG00000242371.1	4.13439283304428	1.00429609721208	2.57698240136582	0.0271775800409424	0.836975416885988	
IGHV2-70	ENSG00000274576.2	4.13295166917094	-0.740615007160485	2.63651209191095	0.0245187177846757	0.836975416885988	
ERN2	ENSG00000134398.14	4.07927574162985	4.55574220471351	2.22440954637927	0.0498357893914525	0.836975416885988	Up
RBPJL	ENSG00000124232.10	4.06377027501887	0.771066533297601	2.26866535016618	0.0462069043656071	0.836975416885988	Up
OVOL2	ENSG00000125850.10	4.05989410575081	1.8760593422758	2.41118076154984	0.0361801470487339	0.836975416885988	Up
IGLV6-57	ENSG00000211640.4	4.04282433741771	1.31480042865169	2.27636115438957	0.045602506053535	0.836975416885988	
IGLV4-69	ENSG00000211637.2	4.03178487844686	1.13065453541269	3.20823830707759	0.0091431509474527	0.836975416885988	
IGLC7	ENSG00000211685.3	4.02595843445385	-0.299361947683264	2.64874105032872	0.0240054056102195	0.836975416885988	
KIF12	ENSG00000136883.13	4.02122476841698	2.41077581010766	2.1988153494989	0.052058301951982	0.836975416885988	Up
IGLV1-44	ENSG00000211651.3	4.00909823056879	2.1847174934793	2.35163254733939	0.0400813264166244	0.836975416885988	
LGALS9C	ENSG00000171916.16	4.00553135199104	0.630053662975846	1.3380508244162	0.209968426107321	0.836975416885988	
PRSS1	ENSG00000204983.13	4.00189369080792	2.90391855580213	2.39953929060545	0.0369124156174202	0.836975416885988	Up
IGHV5-51	ENSG00000211966.2	3.99731499831612	1.6739358601208	2.14327530761334	0.0572133149549758	0.836975416885988	
GP2	ENSG00000169347.16	3.95888111198447	2.16286849058946	2.53004934263732	0.0294736785251045	0.836975416885988	Up
ENSG00000249007	ENSG00000249007.1	3.9465487025692	0.699389569514935	2.26725613600351	0.0463184152187575	0.836975416885988	
IGKV2-30	ENSG00000243238.1	3.93080254424311	0.664459626366193	2.0120142094348	0.0714008880034185	0.836975416885988	
IGHV3-49	ENSG00000211965.4	3.93040105017354	0.32212130366612	2.68401096668015	0.0225841319173186	0.836975416885988	
ENSG00000278912	ENSG00000278912.1	3.92787470030644	-0.735411311881739	2.71607781464932	0.0213649418952594	0.836975416885988	
AGR2	ENSG00000106541.11	3.92245121908006	7.1050666181334	1.73315144017657	0.113164922825987	0.836975416885988	Up
GJB1	ENSG00000169562.9	3.90857432050772	2.31646781385027	2.3435192762786	0.0406436581807173	0.836975416885988	Up
MS4A8	ENSG00000166959.7	3.89062605270182	1.22795783369326	2.3481588565507	0.0403211541337105	0.836975416885988	Up
IGLV1-47	ENSG00000211648.2	3.85970531145628	2.10000673642911	2.40954647266489	0.0362820819003829	0.836975416885988	
KAZALD1-DT	ENSG00000273162.1	3.84605423049648	-1.12646027152099	2.68769266351019	0.0224406954214274	0.836975416885988	
TMEM238L	ENSG00000263429.3	3.84038609514349	3.65198317687313	2.79026242555896	0.0187908589185237	0.836975416885988	Up
SOX21-AS1	ENSG00000227640.2	3.82040025860639	0.545067331419915	2.50089664230675	0.0309953713600161	0.836975416885988	Up
ENSG00000255394	ENSG00000255394.4	3.81811359517546	0.0916790129129649	2.48283615216323	0.0319766761474774	0.836975416885988	
MROH2A	ENSG00000185038.14	3.81435487257157	0.0165934708269519	2.46048792173423	0.0332333748918978	0.836975416885988	
