gene_symbol	gene_id	logFC	AveExpr	t	P.Value	adj.P.Val
HBB	ENSG00000244734.3	4.53665184188346	7.1836455273238	4.75592183462693	2.02081314854821e-05	0.0381349894610475
IGFBP3	ENSG00000146674.14	2.30910832473193	7.57484831550158	4.92020218025206	1.17176558299224e-05	0.0284303809450574
NME6	ENSG00000172113.8	-0.831507466860931	2.41884100292047	-4.85960208116697	1.43345463896963e-05	0.0304322419853252
MIOS	ENSG00000164654.15	-0.952153029850961	3.69603138497865	-5.22153588116465	4.26537182394402e-06	0.0181107687644663
MMAA	ENSG00000151611.13	-1.02114851433512	2.11976483870869	-4.6340674782945	3.01792324992413e-05	0.0465967349788286
SLC25A19	ENSG00000125454.11	-1.2179856423337	1.82031825317129	-5.66899835945189	9.32591983028327e-07	0.0052797140799177
AURKA	ENSG00000087586.17	-1.48962444345093	1.65634612746322	-4.69425776001055	2.47642845008375e-05	0.0420596607962224
COX20P1	ENSG00000213025.2	-2.85378906515695	-2.30949687063989	-5.13048863661433	5.79620451646786e-06	0.0189944073756523
SORD2P	ENSG00000259479.6	-3.10132784927149	-2.56841227910156	-7.46813604633605	1.93152082276089e-09	1.64024748268855e-05
PRSS45P	ENSG00000188086.13	-3.76584144027503	-2.01358682127336	-5.08690070064408	6.71022399045653e-06	0.0189944073756523
MTCYBP18	ENSG00000244921.2	-4.60622857168168	-0.0307094532775791	-8.9510297824784	1.33839353523705e-11	2.27312758024661e-07
