gene_symbol	gene_id	logFC	AveExpr	t	P.Value	adj.P.Val	GMT_category
PCDH8	ENSG00000136099.13	3.17740026723635	0.700060968313046	1.68907278139249	0.1146175524648	0.962020627593464	
CRABP1	ENSG00000166426.7	2.89323033012996	0.145115290835426	1.7138781180193	0.109865966649082	0.962020627593464	Up
CXCL9	ENSG00000138755.5	2.69362638707458	-0.348165907147361	2.39960590718241	0.0318093135848381	0.962020627593464	
SLC35F3	ENSG00000183780.12	2.64262454195072	-1.08291751286608	2.96775076111935	0.0107173187243424	0.962020627593464	Up
CFHR1	ENSG00000244414.6	2.51733003863531	-0.672928811711777	2.55856015102403	0.0235407919621612	0.962020627593464	Up
ROCK1P1	ENSG00000263006.6	2.41764704655511	-0.761442483211185	2.21144891390889	0.0451885592929734	0.962020627593464	
FAM201A	ENSG00000204860.4	2.39501227069759	-1.26012171821522	3.05744142015225	0.0090077271787409	0.962020627593464	
FAM135B	ENSG00000147724.11	2.28291456921052	0.719712680849216	2.56683002228084	0.0231728682637638	0.962020627593464	Up
ENSG00000267287	ENSG00000267287.1	2.25421178784737	2.11969922857991	2.26024464895079	0.0412819555563491	0.962020627593464	
CFHR3	ENSG00000116785.13	2.21341281258994	-0.490863218812266	2.11579748530715	0.0538732949948719	0.962020627593464	
GPX1P1	ENSG00000197582.5	2.13145132508731	0.524797717975596	1.32216300487546	0.208514947344541	0.962020627593464	
KRT16	ENSG00000186832.8	2.11346590572349	0.0727278008154451	2.56837687174791	0.0231046696847556	0.962020627593464	Up
LINC01291	ENSG00000204792.2	2.09716736059494	0.154742947873424	1.16169104565408	0.265888372261793	0.962020627593464	Up
FOXS1	ENSG00000179772.7	2.02701097032309	3.27657201696202	2.31144277161239	0.0375270390479288	0.962020627593464	
MGAT4C	ENSG00000182050.13	2.01828323153675	-0.74038748117067	2.28476435749397	0.0394413620854756	0.962020627593464	Up
SLC6A13	ENSG00000010379.15	2.00901903067496	-0.0172965763537502	2.21863473332046	0.0445921870854685	0.962020627593464	Up
ADAM12	ENSG00000148848.14	1.92054640911095	1.0727132925793	2.08822618855305	0.0566517714152797	0.962020627593464	
ENSG00000265179	ENSG00000265179.6	1.90018797664421	-1.16474414192816	1.67004238717834	0.118384301838395	0.962020627593464	
RIMBP2	ENSG00000060709.14	1.87398141817799	0.0594425524503699	1.38253498228834	0.189698022739081	0.962020627593464	
CALB2	ENSG00000172137.18	1.82949005959339	1.48523592265476	2.42221215933729	0.0304829891315431	0.962020627593464	
GLP1R	ENSG00000112164.5	1.82343849057983	0.164641788109652	1.68955739298039	0.114523020186406	0.962020627593464	
