gene_symbol	gene_id	logFC	AveExpr	t	P.Value	adj.P.Val	GMT_category
HAND1	ENSG00000113196.2	4.66003228351028	2.55060351158781	1.55349421379047	0.136468668659682	0.364705679271793	
PGM5-AS1	ENSG00000224958.5	4.0917918024988	2.89246787059424	2.35146878924596	0.0294031010078155	0.245158473545333	
NTSR1	ENSG00000101188.4	4.02913110949879	2.76532671201543	2.13612741595795	0.0456183153964228	0.269206030724461	
CHRM2	ENSG00000181072.11	3.89836379844132	3.33971444717136	2.01300974270549	0.0582023704991918	0.284142064502612	
MORN5	ENSG00000185681.12	3.87101482229385	0.713167787474507	1.57564583857131	0.131276284323393	0.359547588249658	
ENSG00000261292	ENSG00000261292.2	3.68937915371249	-0.608658635437857	1.60057190767768	0.125632142120358	0.354908318641353	
ASB5	ENSG00000164122.8	3.45414190015234	0.670029554633438	1.72494796771818	0.100434648446344	0.330308540113984	
PNCK	ENSG00000130822.15	3.36197454582355	3.97802319054567	1.78733452450004	0.0895194665629437	0.319149186883851	
ENSG00000235563	ENSG00000235563.1	3.35846351093342	-1.23650790530822	2.88990520362066	0.0092488771931497	0.207532290125882	
SMPX	ENSG00000091482.5	3.27298928906975	0.702161831598709	1.52205136544276	0.144131384549854	0.372697478890997	
ENSG00000284600	ENSG00000284600.1	3.19115312222577	-3.17963580293743	1.43276924781967	0.167843632968409	0.393967502830362	
GPX1P1	ENSG00000197582.5	3.1035786577758	0.549168331281896	5.00518772170685	7.40672491604322e-05	0.174656460822704	
EPHB1	ENSG00000154928.16	3.07488443473067	1.5575334297878	2.46128156538255	0.0233681182511975	0.233758837359674	
SMYD1	ENSG00000115593.14	3.02704803477211	2.84305556247937	1.59124392404634	0.127720008844812	0.357063003825037	
HIKESHIP1	ENSG00000226774.1	3.0169881122146	-2.05880911779428	2.22474551462779	0.038148409235868	0.258329584680194	
FOXN4	ENSG00000139445.17	3.00825379662889	-2.32034713663697	2.10806158386574	0.0482478377579571	0.272408802963794	
