gene_symbol	gene_id	logFC	AveExpr	t	P.Value	adj.P.Val	GMT_category
MYH8	ENSG00000133020.4	5.31570464074413	2.48654822606045	3.29811696214805	0.0056162488228188	0.180476637595047	Up
LTK	ENSG00000062524.15	4.67950551444701	-0.0210258421815487	2.57732832701196	0.0226472109171852	0.255842426145708	Up
SAA2	ENSG00000134339.8	4.42732064991104	3.28516463698444	3.74721979965554	0.0023535086110044	0.150035173026643	Up
SAA4	ENSG00000148965.9	4.17268265261033	-0.560489496843089	3.00034164701901	0.0100180365221999	0.213789162378011	Up
DNAH11	ENSG00000105877.17	4.07634268270828	-0.180589782064934	5.95699958520166	4.34793679250872e-05	0.0610537284404075	Up
IRX4	ENSG00000113430.9	4.07415168093597	-2.28094103910489	5.09367159758258	0.0001921965274931	0.110587180277056	
SLC44A5	ENSG00000137968.16	3.90812266102516	-0.229711890022996	4.78987166241614	0.0003321219237218	0.112823547294895	Up
EDA2R	ENSG00000131080.14	3.88056434662319	0.389211587365888	4.35819267856499	0.0007369062561505	0.137210980118675	Up
KY	ENSG00000174611.11	3.69242436174777	-2.36844738651709	2.95187367947999	0.0110057174707298	0.220821541455087	Up
FGGY-DT	ENSG00000224609.6	3.60689689129357	-1.02202084212246	3.02641005027771	0.0095236704846992	0.208367465882	
CAPN8	ENSG00000203697.11	3.60521790407035	-1.08349584586699	4.92525941050154	0.0002598901117463	0.110587180277056	Up
SCT	ENSG00000070031.3	3.47234642951906	-1.46175997773744	4.24591118322464	0.0009097996795552	0.137210980118675	
CYP26B1	ENSG00000003137.8	3.45394603017506	2.77384320056799	4.17868282420228	0.0010328157545059	0.137210980118675	Up
SAA1	ENSG00000173432.10	3.42967305079197	5.07250326253318	3.50778613009973	0.0037381673065364	0.161517139728268	Up
TMEM119	ENSG00000183160.8	3.42098239021317	-0.962060056863134	5.32967940463481	0.0001267280315115	0.0988619454714072	Up
FAM184B	ENSG00000047662.4	3.40447661066517	0.427285703329541	6.05699257019514	3.68490358493749e-05	0.0610537284404075	Up
COL19A1	ENSG00000082293.12	3.3702747186702	-0.871765123715645	2.55336994745461	0.0237065748067123	0.258476385973128	Up
USP6	ENSG00000129204.16	3.34879912394601	4.47805813566232	6.89304447794065	9.75031136339887e-06	0.0456379573882823	Up
ENSG00000262855	ENSG00000262855.1	3.33953212112476	-0.523575236513801	6.02080849513062	3.91164103428262e-05	0.0610537284404075	
PRKY	ENSG00000099725.14	3.27619336897905	1.2151507831245	3.13294231816236	0.0077430277395365	0.19233639253552	
CTHRC1	ENSG00000164932.12	3.26912727028171	-0.491968992842712	4.210779782482	0.000972081397506	0.137210980118675	Up
MYL4	ENSG00000198336.9	3.26874915576097	-0.767663209365209	2.84126730540083	0.0136342512309806	0.228463193061372	Up
PSD2	ENSG00000146005.3	3.26401618451509	-1.26725090603283	4.94147475079377	0.0002524073922811	0.110587180277056	Up
CP	ENSG00000047457.13	3.26148072184464	0.483273064959262	3.84079724512915	0.0019660202224266	0.14824595768264	Up
LINC00163	ENSG00000234880.1	3.22571385797739	-0.828034515624844	4.93041743579927	0.0002574851888128	0.110587180277056	Up
IL17D	ENSG00000172458.4	3.195050790845	3.13887182721331	3.45731558056268	0.0041225297817928	0.164456145442999	
HLA-U	ENSG00000228078.1	3.16720534653595	-1.71540805056042	3.13520090089848	0.0077091067032637	0.19233639253552	
BDKRB2	ENSG00000168398.6	3.15097988049514	-0.426135368714618	3.23142147766196	0.0063937882613889	0.1850491571637	Up
PNPLA3	ENSG00000100344.10	3.13707006223032	0.7188310002305	3.35555712019208	0.0050230523027093	0.172596943689941	Up
SFRP2	ENSG00000145423.4	3.11681024826933	0.771080483491497	3.24565458157708	0.0062192771030778	0.183822702839553	Up
ENSG00000248514	ENSG00000248514.1	3.11209457193063	-1.61030922532356	4.23167712414281	0.0009345241085743	0.137210980118675	
LINC00930	ENSG00000258647.5	3.10512765041588	-0.0002994643902331	3.2416660161763	0.006267694046644	0.183822702839553	
ARHGAP36	ENSG00000147256.11	3.07657885571965	0.996694910828901	2.56880046658048	0.0230189294198411	0.256664323414759	Up
