gene_symbol	gene_id	logFC	AveExpr	t	P.Value	adj.P.Val
CXCL8	ENSG00000169429.10	9.04521524927731	0.486685729897385	9.87907399992317	3.4930371868334e-06	0.00478091999761887
SERPINB2	ENSG00000197632.8	8.71445509285807	0.557958122117867	6.78250389093413	7.44051869061765e-05	0.0377179182661051
EPX	ENSG00000121053.5	8.25602874794853	-0.266824842332077	8.10973226973628	1.79466947759973e-05	0.013121946744194
CKM	ENSG00000104879.4	8.1730476471295	0.476027411220594	11.8838466125844	7.20158404667114e-07	0.00268087998026378
EREG	ENSG00000124882.3	7.47775283551884	0.670283748585989	7.76711546497842	2.54509791624944e-05	0.015145545730307
ACTA1	ENSG00000143632.14	7.30432257320852	-0.0548599834777976	11.2844848883924	1.12499729202702e-06	0.00268087998026378
LIF	ENSG00000128342.4	6.8958100774043	-1.14246068860848	8.15438481229775	1.71624317551013e-05	0.013121946744194
FOSB	ENSG00000125740.13	6.55583383667626	0.590946595391759	9.64644806848032	4.26927346796531e-06	0.00531214054145829
HBEGF	ENSG00000113070.7	6.44698897471871	0.800012116047676	10.368928532703	2.31860045000568e-06	0.0035260760399142
SAA1	ENSG00000173432.10	5.77703730333913	-0.390254655755778	7.94037604250909	2.12984990170686e-05	0.0138815502879342
AVPI1	ENSG00000119986.6	5.62205965530703	0.777561630779899	14.4133948278741	1.3366156968414e-07	0.00182942590426682
TCAP	ENSG00000173991.5	5.52340622389227	1.09984587799656	8.42092499208853	1.31961187567955e-05	0.0120410184949507
SYN1	ENSG00000008056.13	5.4940108309884	0.560472889262824	8.35191375716887	1.41162852547635e-05	0.0120755997676217
MYL2	ENSG00000111245.14	5.15545261891854	-0.155904650839229	10.6818624544826	1.79995700421703e-06	0.0030795014395898
CRYAB	ENSG00000109846.7	5.13699547541229	0.325293422165138	11.6565733729307	8.50837766806921e-07	0.00268087998026378
PLAU	ENSG00000122861.15	4.81213272413685	0.580007879326244	7.97571082298146	2.05462579145162e-05	0.0138815502879342
ENSG00000275993	ENSG00000275993.2	4.80995527987954	-0.263581518288627	10.6871442865063	1.79238004999205e-06	0.0030795014395898
FLNC	ENSG00000128591.15	4.71860844909317	0.131606080620556	8.93414713936034	8.10131910601899e-06	0.00852944266185245
TNNC1	ENSG00000114854.7	4.49978550978964	-0.651454639828555	7.12058886846768	5.08590688506096e-05	0.0267733875137805
MYH7	ENSG00000092054.12	4.4597650828342	0.574545480312522	11.2272557612054	1.17522319584881e-06	0.00268087998026378
ATP2A1	ENSG00000196296.13	4.45960924968831	1.65184520442065	11.4899168160929	9.63273816443196e-07	0.00268087998026378
ERRFI1	ENSG00000116285.12	4.24560779396324	0.556663271218698	9.52509236185381	4.74810841762461e-06	0.00541561332600233
NR4A2	ENSG00000153234.13	4.19517838076504	1.74040407392456	8.09491215192665	1.82156051829975e-05	0.013121946744194
ZNF331	ENSG00000130844.16	3.72642042797968	2.75636635539237	7.17105863693254	4.81047818765306e-05	0.026336405981763
IL18BP	ENSG00000137496.17	3.50797826773634	3.07559394142237	7.71871643565095	2.67638553914018e-05	0.0152632036975882
ENSG00000237513	ENSG00000237513.1	3.42214614267475	1.03379180864522	8.59059863581785	1.12014443151969e-05	0.0109510120244358
MBP-AS2	ENSG00000278330.1	3.30687860680838	1.2959247219025	6.72645026727827	7.93521957005674e-05	0.0387890536626309
ATP2B1-AS1	ENSG00000271614.1	3.27349530112971	1.29592390708755	7.8884163773863	2.24600261355647e-05	0.0139731989871579
STX1A	ENSG00000106089.11	3.2286486440126	1.67403900190624	6.539903133075	9.85772702656153e-05	0.0465250723491544
