gene_symbol	gene_id	logFC	AveExpr	t	P.Value	adj.P.Val
CBLN4	ENSG00000054803.3	4.39659646330398	-1.96888300612878	1.62532957743581	0.115877206999584	0.511497293182752
PTCHD4	ENSG00000244694.7	4.18574002792735	-0.601599554490324	2.99020684044714	0.0059383832884911	0.365859468429356
TBC1D3L	ENSG00000274512.5	4.11553816526673	1.60256081031166	2.25850007465468	0.0323257332881574	0.457853537034036
KDM5D	ENSG00000012817.15	4.03676972652037	4.02784320940482	1.13410684048578	0.266861834682541	0.619112157820694
ENSG00000265179	ENSG00000265179.6	3.87040420606396	-2.79596094069527	1.87213092365035	0.0722159463116279	0.488580738188616
UTY	ENSG00000183878.15	3.4588796191203	2.19303794891218	1.10356912127528	0.279658523775237	0.627237665593828
DDX3Y	ENSG00000067048.16	3.41257460673763	4.4647067063653	0.980179817156839	0.335823887250954	0.667415001729465
VWC2	ENSG00000188730.4	3.38976432719779	-1.56193365388553	2.78437671179417	0.00974966482058512	0.408563656873439
ENSG00000227242	ENSG00000227242.4	3.38512011304518	-0.749001383149444	2.1936885713366	0.0371770787730461	0.467330506602523
ENSG00000261349	ENSG00000261349.1	3.34260585254985	-1.72991005945658	2.69172062552443	0.0121334226152796	0.426135281325739
ENSG00000248491	ENSG00000248491.5	3.21773486656938	-2.27022144559611	2.04672992920124	0.0506777157532907	0.472550442023261
SFRP2	ENSG00000145423.4	3.17759413669361	5.50910247572984	2.33276307216273	0.0274767651812609	0.457029158730201
PI16	ENSG00000164530.13	3.05673286223131	2.8240898139133	2.55167737165986	0.0167901386324147	0.44269996406633
NLGN4Y	ENSG00000165246.13	3.04166986575136	-0.5107966017538	1.01444877823929	0.319502677429852	0.656619214364638
TMEM130	ENSG00000166448.14	3.02723960829766	2.90654954237461	2.54903342308516	0.0168922388267775	0.44269996406633
ENSG00000262539	ENSG00000262539.1	2.97408829108574	-4.27887645609509	1.60804440302793	0.11962536271174	0.512616502762566
