gene_symbol	gene_id	logFC	AveExpr	t	P.Value	adj.P.Val	GMT_category
BMP5	ENSG00000112175.7	5.20496744411695	1.15471919738544	1.012270453492	0.326971074813193	0.733648219316852	Up
ENSG00000260412	ENSG00000260412.1	4.53768471914696	-2.31537686703655	2.08886669731357	0.0536212816036434	0.515866815349709	
HAPLN1	ENSG00000145681.10	4.33342465673021	-0.54537479840227	1.28264919922919	0.218489763184249	0.668087022402784	Up
CYP4F24P	ENSG00000267594.5	4.32972992404963	-0.493618955803622	1.87743851319922	0.0794333588905572	0.551214844376707	
TGM4	ENSG00000163810.11	4.32239010167792	5.18747967387534	1.72362780865949	0.104685112181466	0.577295918859502	Down
PTGFR	ENSG00000122420.9	4.26810593151788	1.37359395607297	2.74153606248198	0.0148143954939147	0.428457088719628	Up
LEFTY2	ENSG00000143768.12	4.11883444555891	0.0878045575111042	3.07385913408162	0.0074931331514508	0.399201741728334	
CLEC3A	ENSG00000166509.10	3.99647448002005	-1.68616195461635	1.08627201746363	0.293985763890074	0.715336743248319	
VSTM2A	ENSG00000170419.10	3.95038113483787	-0.813801805428637	1.53454905979015	0.145078737800537	0.615217076419024	Up
IGF2-AS	ENSG00000099869.7	3.89318869465781	-2.24997661102702	1.95837548223172	0.0684580334489669	0.538383813464805	Up
IGHV1-69D	ENSG00000280411.1	3.89080092723908	-2.77867270988047	1.94272075900967	0.0704678555385225	0.541710248377396	
MLC1	ENSG00000100427.15	3.87589683652795	3.04812081322617	2.04050192455014	0.0587391618961785	0.522709420173668	
ENSG00000237250	ENSG00000237250.3	3.81991299649858	-3.23210701304261	1.69678433736951	0.109748860569206	0.583238181016584	
ENSG00000235845	ENSG00000235845.1	3.63560865842834	-2.93351643942252	1.33372946632699	0.201586198412333	0.6549223443561	
LINGO2	ENSG00000174482.10	3.62731656742616	-0.631043601656341	1.3792213970635	0.187429167017316	0.645856394873287	
BLK	ENSG00000136573.12	3.57327290782239	-0.83011956172962	2.12289246051363	0.0502692319143486	0.512177541726597	Up
