gene_symbol	gene_id	logFC	AveExpr	t	P.Value	adj.P.Val	GMT_category
L1TD1	ENSG00000240563.1	2.4757553692083	-2.21958353688304	3.73329944509312	0.0006299663033265	0.778672035436056	
LINC02881	ENSG00000277288.3	2.31939025744876	-3.04621464240993	3.35279207990101	0.0018473527882511	0.778672035436056	
COL6A5	ENSG00000172752.14	2.14861020862121	-0.925232139577502	1.55146314615881	0.129250006943818	0.950061447200277	
KRT79	ENSG00000185640.5	2.1043047070622	2.0862631733312	1.20938180924627	0.234139385067568	0.950061447200277	Down
CCL19	ENSG00000172724.11	2.0801513650759	0.435671019248466	1.71308724848881	0.0950128656859692	0.950061447200277	
FAM239B	ENSG00000205663.5	2.07950160073765	-3.64280423368608	1.7269340536298	0.0924683371541507	0.950061447200277	
ZFP57	ENSG00000204644.9	2.07499332053748	-2.50099458001166	1.67173537667039	0.102961254600393	0.950061447200277	Up
CDH22	ENSG00000149654.9	2.05189975279762	0.414974585561018	2.01288889421129	0.0513993079683164	0.924255129035558	
WFDC12	ENSG00000168703.5	2.02749218064746	-0.170133656390556	1.52910973147644	0.134689230872241	0.950061447200277	
DRGX	ENSG00000165606.8	1.99864085035996	-2.82500617722696	1.90969658348814	0.063899406804002	0.934341035499064	
CXCL10	ENSG00000169245.5	1.99431433898384	-3.34160957985213	1.92708865681004	0.0616251441729361	0.934341035499064	Up
GRIK4	ENSG00000149403.12	1.97982291218809	-2.44547510201178	3.22135502353698	0.0026497487361198	0.778672035436056	Up
TSPEAR	ENSG00000175894.14	1.97860459227806	-1.65733246247244	2.24386830411297	0.0308715869687629	0.903246018760882	
KRT83	ENSG00000170523.3	1.96404785061823	-2.06092503679387	1.17183546311614	0.248707005320925	0.950061447200277	Down
LRRC15	ENSG00000172061.8	1.96274345246246	2.7746710693748	2.48093670425271	0.0177441020731977	0.877774599460364	
COL26A1	ENSG00000160963.13	1.9253993054825	-2.16325913325695	2.10535088928922	0.0420653007554046	0.915870293041389	
ENSG00000250378	ENSG00000250378.2	1.91146368559918	-1.20298405961735	1.89932262033116	0.0652900061567632	0.934710399500615	
CYP1A2	ENSG00000140505.6	1.91018328587249	-3.10860688929102	1.80178552224016	0.079680579156044	0.950061447200277	
KRT6C	ENSG00000170465.9	1.88139558870776	1.17281029796688	1.55082640994276	0.129402449678518	0.950061447200277	Down
CD207	ENSG00000116031.8	1.87851792116408	2.45329163921113	1.28422181485491	0.206997785276562	0.950061447200277	
KRTAP3-1	ENSG00000212901.3	1.87622794944673	-2.40920563508343	0.995969743986149	0.325693667973865	0.950061447200277	Down
KCNJ1	ENSG00000151704.15	1.79745720461931	-1.63832110806315	1.98424307096224	0.0546359563131807	0.932769249770593	
DCT	ENSG00000080166.15	1.79389916425353	4.12140416079757	1.33329120298989	0.190536496644439	0.950061447200277	
LMO1	ENSG00000166407.13	1.79168646747394	0.409220947059949	1.61978218421623	0.113719203062888	0.950061447200277	
KRTAP4-7	ENSG00000240871.5	1.78845319238276	-2.93519294519432	1.04229060545959	0.303997459886519	0.950061447200277	Down
KRTAP1-3	ENSG00000221880.3	1.77697342702108	-2.59265044473586	1.00042948242514	0.323560241647756	0.950061447200277	Down
KRT27	ENSG00000171446.6	1.76256010171904	-0.451363236222208	1.06373123203454	0.29430069544545	0.950061447200277	Down
PCP4L1	ENSG00000248485.1	1.7584437802122	0.794348194677247	2.32369494529821	0.0257054678218596	0.890336496615945	
SFRP2	ENSG00000145423.4	1.75799016344381	4.9093993472304	2.53990304474308	0.0153909938762594	0.857457831528861	
CALML3	ENSG00000178363.4	1.75791732732148	4.3162142578034	1.10791939886798	0.275002397240215	0.950061447200277	Down
FABP7	ENSG00000164434.11	1.75571261896801	1.49845212464544	1.36462260711504	0.180562461194471	0.950061447200277	
CNTNAP3B	ENSG00000154529.14	1.75006801190566	0.730841368545467	2.80907119903218	0.007869681673661	0.847162288889922	
PI16	ENSG00000164530.13	1.74303633706114	3.69722059880985	1.66009646773132	0.105295191371072	0.950061447200277	
KRT84	ENSG00000161849.3	1.74130824725642	-3.03772646872925	1.67882647578849	0.101560386731105	0.950061447200277	Down
ADCYAP1	ENSG00000141433.12	1.74065618342302	-1.89942405214296	1.6256675803686	0.112455989592202	0.950061447200277	
COL6A4P2	ENSG00000228252.9	1.73527543533691	-2.14778972189504	2.25161308717693	0.0303325427496662	0.902478901164139	
KRT74	ENSG00000170484.9	1.73270148878911	-0.173875876692791	1.35947372874162	0.18217328269048	0.950061447200277	Down
S100A7	ENSG00000143556.8	1.7277820698641	2.41427803586966	1.19035782569019	0.241440002050845	0.950061447200277	
SPRR2G	ENSG00000159516.8	1.72430913562257	3.7650332325064	0.947938435244268	0.34927288179509	0.950061447200277	
CTSG	ENSG00000100448.3	1.72406427511273	1.18167008452397	1.294897748124	0.203327774908592	0.950061447200277	
KRT75	ENSG00000170454.5	1.72256989650557	1.51678601922502	1.21993981513073	0.23015854709541	0.950061447200277	Down
KRT85	ENSG00000135443.8	1.7183602967199	-0.282836796995371	0.883737713958539	0.382508625001699	0.950061447200277	Down
SLC52A1	ENSG00000132517.14	1.71727127516317	1.53918337006303	2.23380985847249	0.0315844293903463	0.903246018760882	
ENSG00000237265	ENSG00000237265.6	1.71249907635102	-3.78403496637178	1.89828364266533	0.0654306983208249	0.934710399500615	
COL6A6	ENSG00000206384.10	1.70975251917615	0.0889768790741274	1.91207456344895	0.0635842550911868	0.934341035499064	
FRG2HP	ENSG00000260846.2	1.7074775975521	0.398854659945856	1.34591467117665	0.186468271256324	0.950061447200277	
C2CD4B	ENSG00000205502.3	1.69576861762937	-0.115347031859529	1.35585697133896	0.18331139756527	0.950061447200277	
SCN4B	ENSG00000177098.8	1.68198148119382	1.75165173976666	1.68273699159807	0.100794632242402	0.950061447200277	
EGR3-AS1	ENSG00000253125.1	1.66973842033342	0.226880810870367	1.43401209633301	0.159914173380768	0.950061447200277	
LINC01634	ENSG00000235295.1	1.66187821853749	-4.07696537364801	1.81077318419277	0.0782507029712466	0.950061447200277	
IGFL4	ENSG00000204869.8	1.66051423941116	-1.29625732781533	1.7145736737794	0.09473694815264	0.950061447200277	
FLG	ENSG00000143631.10	1.65683973071052	8.7217220163125	1.35218494316628	0.184472505609733	0.950061447200277	
C1QL2	ENSG00000144119.3	1.64862792092597	-2.10410101414695	1.9431376755355	0.0595887050567133	0.934341035499064	
LGALS7B	ENSG00000178934.4	1.64845404743486	5.88587489250581	1.03345911012514	0.308055141768223	0.950061447200277	
ENSG00000248991	ENSG00000248991.1	1.63472379103142	-3.29482210305241	1.96199749826563	0.057270090285471	0.934341035499064	
GLT1D1	ENSG00000151948.11	1.63235771290875	-0.837568446715374	1.59490723795769	0.119187243252774	0.950061447200277	
LINC03013	ENSG00000227544.8	1.62717894581954	-2.43303080186061	2.55825505849805	0.0147191558611567	0.857457831528861	
EMBP1	ENSG00000231752.5	1.6260787073658	-1.63708574307751	2.08954482641074	0.0435466846923755	0.918954808120768	
KRTAP8-1	ENSG00000183640.5	1.62536001328067	-4.28747258595146	1.03698380853487	0.306431247646269	0.950061447200277	Down
KRTAP1-1	ENSG00000188581.8	1.62180836603715	-2.53600084978342	0.972751457401382	0.33695420516676	0.950061447200277	Down
FOSB	ENSG00000125740.13	1.61747003147024	6.26649769293907	1.66705874864226	0.103893858270059	0.950061447200277	
CES5A	ENSG00000159398.15	1.61663237403384	-1.42046005741359	1.75216253744015	0.0879786702630964	0.950061447200277	
ENSG00000250167	ENSG00000250167.1	1.61371632055985	-1.84384605015038	1.8840145310798	0.067389401567217	0.938588739159811	
