gene_symbol	gene_id	logFC	AveExpr	t	P.Value	adj.P.Val
SFRP2	ENSG00000145423.4	3.41155056664417	7.19332498956925	5.12166648989097	6.20567717201502e-05	0.00524584625470195
LINC02984	ENSG00000237807.3	3.12564377440862	0.822091294281907	3.41100267163373	0.0029559571904949	0.0383482622144991
ATF3	ENSG00000162772.16	2.83744033867576	7.11947042302149	3.97822215981215	0.000815673546024462	0.0187406225875697
LSAMP	ENSG00000185565.11	2.68893662489966	2.78049190363279	3.56658610313965	0.00207918598314925	0.031893404113714
PAK3	ENSG00000077264.14	2.66438468299636	2.75194720003019	3.42009831859082	0.00289590997790038	0.0379557418336161
IL17RD	ENSG00000144730.17	2.59816494812804	4.25741203470365	3.402053664088	0.00301623220035423	0.0384678582819726
JUN	ENSG00000177606.6	2.54555772006706	9.52847308353746	4.41188740301788	0.000304507325629127	0.0109429866251379
CACNB4	ENSG00000182389.19	2.49861499709601	2.09927974893096	3.47689482033654	0.00254722952870977	0.0357312671889589
COL8A2	ENSG00000171812.12	2.48154418400192	4.00188670590722	4.04173956823611	0.00070588075732986	0.0171988828108558
FMNL1-DT	ENSG00000267121.5	2.45547313191154	2.38980669512131	3.37099131902971	0.00323498399681947	0.0400097641180137
EFHC2	ENSG00000183690.12	2.43321629413603	-0.0687066081913675	3.25830512687582	0.00416740137283569	0.0468834307123676
DBH-AS1	ENSG00000225756.1	2.42231566308516	-0.547396380315959	3.37006366610558	0.00324175127292062	0.0400658100427658
BLNK	ENSG00000095585.16	2.41861769752042	1.52342357396462	3.33833902640306	0.00348174786898794	0.0420460940432163
GEM	ENSG00000164949.7	2.35986376347127	5.91856348659854	4.28070940138359	0.000409997012793122	0.0127120354087639
RGS2	ENSG00000116741.7	2.3460485798748	6.00335568777626	3.59054975694665	0.00196925155014014	0.0309095341877147
NR1D1	ENSG00000126368.5	2.33928199268366	6.90225294064781	3.73518247710165	0.00141800751707433	0.0256997912103549
KIAA1755	ENSG00000149633.11	2.32972869659363	3.23934461207846	3.40166842816622	0.003018853896054	0.0384678582819726
