gene_symbol	gene_id	logFC	AveExpr	t	P.Value	adj.P.Val	GMT_category
ADCYAP1	ENSG00000141433.12	7.22639393180288	-0.0235510552588277	2.86507889994879	0.0209853064759095	0.337638484885035	Up
KDM5D	ENSG00000012817.15	6.01151295870961	3.23064091125936	2.46273653380583	0.0391491245179246	0.377300250676201	Up
UTY	ENSG00000183878.15	5.49793319333919	1.71128407950112	2.63838070082898	0.0297861284985566	0.358933562842319	Up
DDX3Y	ENSG00000067048.16	5.41360435083272	3.92749120275157	2.61527096445411	0.0308744272078454	0.361200591639266	Up
PRKY	ENSG00000099725.14	5.40777090912446	2.65359385554986	3.05615244455394	0.0156724496537207	0.324090779876324	Up
ENSG00000233864	ENSG00000233864.7	5.34848936330476	-0.0971382815856407	2.75445896306496	0.0248850567150675	0.349099413716399	
EIF1AY	ENSG00000198692.9	5.19373375134285	1.50932747550738	2.52557685331776	0.0354969788282483	0.369760196127586	
USP9Y	ENSG00000114374.12	5.12820750495379	2.9511980157343	2.78767267844449	0.0236412525562337	0.342827048303471	
NLGN4Y	ENSG00000165246.13	5.03710348477777	-0.878385086480338	3.01769826914444	0.0166161167995158	0.328704118256749	Up
RPS4Y1	ENSG00000129824.15	4.99104946245688	4.80136024506934	2.17417365939715	0.0614151246077172	0.406288317735635	
ZFP57	ENSG00000204644.9	4.85039822235121	-2.95230188069573	2.26238352150754	0.053520421589221	0.397370151427062	
PLA2G2A	ENSG00000188257.10	4.72660563564652	4.88053570757178	6.39181465901679	0.0002108958163908	0.217388226513181	
PI16	ENSG00000164530.13	4.65863255036438	2.17930649270826	4.86558110955241	0.0012466646000505	0.283136917988953	
TXLNGY	ENSG00000131002.11	4.62484275163693	3.29088908625756	2.61724873410286	0.0307797195836408	0.361200591639266	
TTTY14	ENSG00000176728.7	4.60433822248191	-0.285013602974127	2.76086514249059	0.0246400124672895	0.347738011732748	
KDNBY	ENSG00000260197.1	4.34303355274105	-0.126035947125679	2.61762641327355	0.0307616677728499	0.361200591639266	
COMP	ENSG00000105664.10	4.27418184348487	2.92289184471221	4.69330137781391	0.0015545472614235	0.283277747420328	Up
CXCL14	ENSG00000145824.12	4.1889282822432	2.51317292434555	6.95619045667796	0.0001176418352419	0.217388226513181	
GLP2R	ENSG00000065325.12	4.18703279793184	-0.0571049052607643	2.86803868759235	0.020890100296251	0.337638484885035	
ZFY	ENSG00000067646.11	4.11663309214287	0.396889641736816	2.08616254781234	0.0704344363748339	0.421048111805306	
TBC1D3L	ENSG00000274512.5	4.11552278976421	-0.0724031646888575	2.10023871623392	0.0689092675160881	0.418958845483924	
SFRP2	ENSG00000145423.4	4.07296002934732	4.59225954910927	4.7265141788216	0.0014892877750028	0.283277747420328	
IL11	ENSG00000095752.6	3.91657567399139	-0.0721968796342229	3.18471143162741	0.0129043570810436	0.311753768952387	Up
BCORP1	ENSG00000215580.10	3.79464648880259	-2.1392411457808	2.45009902040148	0.03992833014019	0.378489557880243	
GREM1	ENSG00000166923.10	3.63138720890018	1.93038109107977	2.93618400128656	0.0188176091521289	0.334115406543879	Up
MFAP5	ENSG00000197614.10	3.51758419351136	2.46117175236897	4.44419487174327	0.0021554692335605	0.283277747420328	
LIF	ENSG00000128342.4	3.48236726648713	4.96001468460187	2.48175091423168	0.0380055904394071	0.374374578302195	
HBA1	ENSG00000206172.8	3.47612304622595	3.11554919258042	2.00186185549941	0.080281563451383	0.436802592259792	Up
ENSG00000275611	ENSG00000275611.1	3.46786461390574	-1.18195461899706	6.14146199931511	0.0002764859658996	0.223127191921067	
SERPINE2	ENSG00000135919.12	3.4335284806481	4.5915156699048	6.84539778483123	0.0001315547605714	0.217388226513181	
