gene_symbol	gene_id	logFC	AveExpr	t	P.Value	adj.P.Val	GMT_category
PRL	ENSG00000172179.11	8.45959013077856	0.375594642325103	1.51276570423705	0.151864944505946	0.324513152668526	Up
ENSG00000279428	ENSG00000279428.1	8.24199797553623	1.61749230770158	0.861499208246371	0.403010262927919	0.572008675703656	
GLYAT	ENSG00000149124.10	8.1990025994062	5.49050152468894	2.71527932223578	0.016360062690372	0.0999780801497672	Up
GH1	ENSG00000259384.6	7.89491754912406	-0.0289696324432473	2.06514913141234	0.0573028405285183	0.188956240107704	Up
GSTA2	ENSG00000244067.2	7.38143432441608	4.07083870360854	1.0170494991307	0.325830190564172	0.503237338700739	
SULT1E1	ENSG00000109193.10	7.24301190755705	2.06118678512522	0.733540046039589	0.474943884430755	0.634054741630726	
SLURP2-AS1	ENSG00000253196.1	6.96974494493495	-0.590224623541427	1.47399171146894	0.161899410800225	0.335502637537348	
CIMIP2A	ENSG00000188163.7	6.87338028171533	-0.784865863032902	2.60219425492392	0.0204558692890608	0.111623473496857	
ENSG00000280306	ENSG00000280306.1	6.81022471320801	2.14140610323621	1.25634842315948	0.228889556588374	0.408459360270114	
RTN4RL1-AS2	ENSG00000262445.3	6.56759866518644	0.076332250005561	1.62225279261033	0.126323155583015	0.294003111842116	
ENSG00000278965	ENSG00000278965.1	6.54046812619754	-0.923349223970017	1.32808988840916	0.204711926256036	0.382942364679382	
ENSG00000249138	ENSG00000249138.1	6.31880337209431	0.0192495845323074	1.55762129141255	0.140915121978527	0.311646069192261	
ENSG00000262881	ENSG00000262881.1	6.26758076814243	-1.03381264193443	1.1016434592265	0.288599498658397	0.468995531061008	
LINC00885	ENSG00000224652.1	6.22577936658525	-0.144307397313924	1.39872748801513	0.182956301869398	0.360317365160689	
CYP7A1	ENSG00000167910.3	6.21467478504225	1.63243584785887	0.485767697061221	0.634403346652244	0.760574968377921	
STPG3-AS1	ENSG00000275549.1	6.1748274656812	0.675270662741576	1.18823313413529	0.253873812713093	0.434072811356754	
EDN2	ENSG00000127129.9	6.15716309722414	-1.491155020988	3.61320173090742	0.0026900577144123	0.0450952657813017	
ENSG00000274979	ENSG00000274979.1	6.05279614741668	1.41469977261418	1.42356170358206	0.175772154442626	0.352504245684355	
GSTA7P	ENSG00000237674.1	6.03692063779747	-1.24035729868594	1.19382343370209	0.251747048520177	0.432066907054738	
PURPL	ENSG00000250337.5	5.94300087835381	-1.68859905288888	2.97734375126393	0.0096964174375762	0.0779675350952674	Up
TRMT112P4	ENSG00000236763.2	5.92705558175775	-1.65412389705662	2.7646315305689	0.0148328321544093	0.0950470612835338	
ENSG00000229425	ENSG00000229425.2	5.76543853808495	-0.963565904020953	1.4730131079454	0.162159672464411	0.335833410404692	
GRIP2	ENSG00000144596.12	5.75634450318397	-0.404376057301158	3.41365878167222	0.0040239517289513	0.0534060237517861	Up
