gene_symbol	gene_id	logFC	AveExpr	t	P.Value	adj.P.Val
MYH8	ENSG00000133020.4	4.04291989177686	2.96828913633929	3.62330901485702	0.0016937884996895	0.18565103862596
ENSG00000264151	ENSG00000264151.5	4.01148708446876	-2.48379540859616	2.10558928803212	0.0480751291057036	0.288113550697379
ENSG00000235070	ENSG00000235070.3	3.71536248098154	-3.27309800647	1.5512945545416	0.136509885641281	0.409918663041875
KY	ENSG00000174611.11	3.61993141923266	-1.50980681825462	1.96183294875689	0.0638485400105556	0.309447632849828
IL31RA	ENSG00000164509.13	3.37132836682733	-3.637431679433	1.76924430418185	0.0920989238816468	0.351495981067655
SIM1	ENSG00000112246.9	3.21247494298987	-1.09055450018711	2.7682157882966	0.0118599635427296	0.216336721755058
SFRP2	ENSG00000145423.4	3.15678642672327	1.50834888241279	2.63744873951778	0.0157904179149514	0.229964769349357
ABCC12	ENSG00000140798.15	3.11747847880648	-2.56905647907545	1.87650276563175	0.0752537871847788	0.326506209787874
CCDC63	ENSG00000173093.12	3.01794454656802	-2.61371330198972	2.044678373925	0.0542719971871927	0.298803807185707
ENSG00000248514	ENSG00000248514.1	2.96997953212662	-0.962701005886312	2.03868362941087	0.05491911387939	0.298832949384184
PRSS44P	ENSG00000226074.4	2.95519507780462	-1.03787591024766	1.94342257664259	0.0661707504009066	0.313001950915731
TSSC2	ENSG00000223756.6	2.94137825789374	-2.10040995851596	2.75243202765722	0.0122795218865799	0.219612197371614
LCN8	ENSG00000204001.9	2.89717743848345	-1.66169665978292	1.72168954883613	0.10055589309578	0.365849619547074
LUM	ENSG00000139329.4	2.87917996780679	2.8826312883443	3.00035101135221	0.00706963076116882	0.205379490705458
CA3	ENSG00000164879.6	2.81747092246398	9.9400916918269	4.16482244881055	0.000478390586088999	0.167832687818966
BDKRB2	ENSG00000168398.6	2.79803976303899	0.0453895175489229	3.53604890971164	0.00207412365459305	0.18565103862596
COL19A1	ENSG00000082293.12	2.78910588066329	-0.527134515806042	2.0100293936632	0.058108795585208	0.30416855948004
SFRP4	ENSG00000106483.11	2.77207444729847	0.971415211825119	2.10790418741713	0.0478527491485347	0.287748736002997
MYLK3	ENSG00000140795.12	2.74721311012287	3.84621237283928	3.53962362300241	0.00205700510262673	0.18565103862596
MUC7	ENSG00000171195.10	2.74698031560172	-3.95732063745742	1.13853203994223	0.268351427694099	0.545712881698051
USP6	ENSG00000129204.16	2.71366876085201	4.92671899154029	3.78210241367911	0.00117017559075732	0.18565103862596
FGGY-DT	ENSG00000224609.6	2.7016538864817	-0.692156994992479	2.12503286084028	0.0462359844755039	0.285572891391535
CFAP107	ENSG00000157330.9	2.69552406075717	-5.27467049658982	1.71749062364185	0.101333678159446	0.366225677831399
PLA2G4A	ENSG00000116711.9	2.65508169944897	-1.29101279898636	3.04395797446402	0.00640756169685001	0.201534315336845
EDA2R	ENSG00000131080.14	2.64205659266294	0.539726286761907	2.73312221501908	0.0128120469165611	0.219959904545282
CCL21	ENSG00000137077.7	2.64026449546723	-0.256869161944334	1.93464821271381	0.0673036317812737	0.315281470975385
LINC01634	ENSG00000235295.1	2.6026886685037	0.599512583871006	2.22724067013857	0.0375768900470089	0.271547405291671
CCN3	ENSG00000136999.4	2.60028781500505	0.39457928321167	1.91866263659657	0.0694117687352897	0.319837836877732
ENSG00000260542	ENSG00000260542.1	2.58675599369696	-1.71285502156163	1.43601468056796	0.166453835888021	0.447028151553224
KCNJ15	ENSG00000157551.17	2.53165497195437	-1.79891761662918	2.55480767104629	0.0188793043659923	0.237517104259174
THY1	ENSG00000154096.13	2.52186138433072	0.539536927244144	3.0654298315651	0.00610399537214894	0.201534315336845
CRISPLD1	ENSG00000121005.8	2.51642292132966	-2.04498274186706	1.90074818215053	0.071843408713342	0.32336653154298
GRIN2A	ENSG00000183454.16	2.51162670521725	-2.19564124480132	2.78186805913012	0.0115081191496252	0.214057563709125
UNC13C	ENSG00000137766.16	2.50550527158929	0.843842593577211	3.92470264021133	0.000838755239649124	0.18565103862596
IL17D	ENSG00000172458.4	2.49507445005603	3.48758896405788	2.45698086876472	0.0232688161130944	0.240248578356113
ACTA2-AS1	ENSG00000180139.11	2.49232200484136	0.809666646465154	2.60484755753804	0.0169471689494055	0.232847706206738
ENSG00000262855	ENSG00000262855.1	2.48120252860045	-0.200825169024498	2.46258203075591	0.0229936941997212	0.240248578356113
FGF6	ENSG00000111241.2	2.47917003644524	-0.28721932334046	2.44713047566344	0.0237601225119002	0.240808924330768
OGN	ENSG00000106809.10	2.46078030861985	0.541523037850274	2.57410126073646	0.0181109887045383	0.236594297649751
TMEM217	ENSG00000172738.11	2.4520815941336	-3.11229092034808	1.53794388732645	0.139731798671294	0.41462823808794
TMEM119	ENSG00000183160.8	2.44225043602795	-0.73760867086417	2.53824975203713	0.0195630167324334	0.238820840663401
EPHA3	ENSG00000044524.10	2.42598748468989	0.175653043288327	2.96709470066548	0.007618450021198	0.205381007407503
LCNL1	ENSG00000214402.6	2.42521909223981	-2.67562593876863	1.63266038881733	0.118183942846585	0.38809296186702
RFLNA	ENSG00000178882.14	2.41759208977506	-0.916561590565319	2.00822737302904	0.058314820040277	0.304458208873051
CYS1	ENSG00000205795.4	2.35744258534576	-1.28306111166612	2.75485100192044	0.0122143165715284	0.219612197371614
TAL2	ENSG00000186051.6	2.35391050815108	-3.06398082999992	1.5183682016193	0.144569613561621	0.419908037370276
EFEMP1	ENSG00000115380.19	2.32840673030169	3.40097849744193	3.66738788720985	0.00152874693612441	0.18565103862596
C2CD4B	ENSG00000205502.3	2.31434642502099	0.323574001847586	2.01647378897299	0.057377323885822	0.303193162412987
CAPN6	ENSG00000077274.8	2.31107098681625	-0.386409569314653	1.96745520862364	0.0631539452380607	0.309232893322388
CP	ENSG00000047457.13	2.30239672138185	0.631068192313827	3.23828851895145	0.00411909157679055	0.188297841889119
ENSG00000224114	ENSG00000224114.1	2.29751239217382	-0.319545688091026	1.0903784541698	0.28850809985002	0.561234908791107
MMRN1	ENSG00000138722.9	2.29355384342895	0.149916001579893	2.61367225009632	0.0166263920738774	0.231077453127309
SHC4	ENSG00000185634.11	2.28432787960759	-2.04545531958357	2.22292426733122	0.037910334223088	0.272269784845577
PRSS42P	ENSG00000178055.11	2.28302191668071	-0.443535566417055	1.46549556772987	0.158329255002374	0.436620412669065
LRRC15	ENSG00000172061.8	2.27992621548671	-2.85895675736548	1.68271071356827	0.107976393431983	0.375071356679112
CCDC80	ENSG00000091986.15	2.27471585361496	3.14023377050628	3.04698008798223	0.00636396885060864	0.201534315336845
SNORD3C	ENSG00000264940.4	2.26840857080429	-5.6280734396604	1.36539256103953	0.187289742728703	0.469481551308232
HS3ST5	ENSG00000249853.7	2.26714502655359	-1.01685649375208	1.87507142725559	0.0754594960313401	0.326949337376173
COL15A1	ENSG00000204291.10	2.2441018942765	4.25069555653805	4.24848299266506	0.000393399726222119	0.167832687818966
ASB18	ENSG00000182177.13	2.24269720141877	-2.44036216480986	1.68781217031244	0.106979398762777	0.37392372863171
SPX	ENSG00000134548.9	2.24118372193094	0.378487217733281	2.55337961915533	0.0189373747410182	0.237531714333701
ADAMTSL2	ENSG00000197859.9	2.24032746142709	1.10944301766128	2.85195693148997	0.00985323390467729	0.210598309661072
NOTUM	ENSG00000185269.11	2.21557900633387	0.63650031236742	3.78501700861565	0.00116224642822839	0.18565103862596
SCN5A	ENSG00000183873.15	2.21075419385884	1.46136443086338	1.88436747240321	0.0741322553907624	0.325588373242112
COL24A1	ENSG00000171502.14	2.20504877059629	-0.445286397017236	3.0319478013614	0.00658367527768073	0.202310964625007
SLC1A7	ENSG00000162383.11	2.20042595846688	0.134384204574205	2.63886526060551	0.0157418890526293	0.229964769349357
MXRA5	ENSG00000101825.7	2.17279553842259	0.321256661471868	2.35831056911536	0.0286474149913171	0.254648582843603
C1orf105	ENSG00000180999.10	2.17160097064099	-2.44754707247884	1.63468243655284	0.117756277787082	0.387341111512913
GPC3	ENSG00000147257.13	2.16654450089619	1.23144032277968	3.36630717208095	0.00307033991566147	0.18565103862596
C2	ENSG00000166278.14	2.16197488083593	0.140566624531163	3.92643909896084	0.000835358241159029	0.18565103862596
TCEAL7	ENSG00000182916.7	2.15745195730948	-0.350945624037117	2.44968290901645	0.0236318943457634	0.240248578356113
LINC01497	ENSG00000237560.5	2.15606648712755	-2.5828629073408	1.39112445038291	0.179469263243947	0.461777809509016
PCDH20	ENSG00000280165.1	2.1489253226548	-1.02387665616999	2.29811364115156	0.0324726713889399	0.263582890736403
FNDC1	ENSG00000164694.16	2.14650442241547	1.36441991795803	3.094548284463	0.00571448244350486	0.201024116415784
PI16	ENSG00000164530.13	2.13669245207955	2.09116002538528	3.27067088065309	0.00382474019279869	0.18565103862596
NT5E	ENSG00000135318.11	2.12634138893269	1.03319609149156	3.23215765831537	0.00417725618321825	0.188343094375631
CSRP3	ENSG00000129170.8	2.11312144598204	7.0363521842555	2.24181515760658	0.0364707428536049	0.268446937898908
HCN1	ENSG00000164588.6	2.10863052882133	-1.1064868297956	1.94060287233078	0.0665329535679461	0.313892431410291
CASP4LP	ENSG00000235505.7	2.10737437765188	-0.415970659938592	2.9328353100009	0.00822666047788078	0.205537100519553
NR0B2	ENSG00000131910.4	2.10290720936607	-2.42513803724533	1.35992358990384	0.188986301212705	0.471139419866799
LINP1	ENSG00000223784.1	2.10030558783406	0.654491569206477	2.48774851258633	0.0217946430663405	0.238873183054418
ERBB3	ENSG00000065361.14	2.09649979985305	0.83237157849514	2.35798572053335	0.028666889125651	0.254648582843603
ADGRB2	ENSG00000121753.12	2.09082007041847	0.15435270623818	3.14708287091298	0.00507183316477831	0.199416137047986
FAM184B	ENSG00000047662.4	2.08941451357344	0.481644493810486	2.87906485426202	0.00927641152755612	0.206637238905813
NGFR	ENSG00000064300.8	2.08818514319362	1.37844762937318	2.72204274334203	0.0131274425023773	0.219959904545282
CLCN1	ENSG00000188037.10	2.08705460945651	3.39398296960571	3.05446896356232	0.00625717730105444	0.201534315336845
LGI2	ENSG00000153012.11	2.08455819723977	-1.32609831399223	2.42691693232197	0.0247987569948256	0.245787603540607
ENSG00000213058	ENSG00000213058.3	2.08100885460098	-1.90445216416295	0.937112460642717	0.359878608992008	0.623106888830341
TSPAN11	ENSG00000110900.14	2.07843641986252	-0.945836327171711	2.11454049216228	0.0472203802204609	0.285834421251368
MYH7B	ENSG00000078814.15	2.07662545944945	5.05251763410684	2.33342486092551	0.030175267413417	0.258591113622093
PARP15	ENSG00000173200.12	2.07493001597129	-0.295427716763807	2.71782341932017	0.0132494825259347	0.219959904545282
TPPP3	ENSG00000159713.10	2.07396950485159	3.66850495367021	2.95450424069538	0.00783675931579414	0.205537100519553
NPNT	ENSG00000168743.12	2.06158460761811	1.8109493801335	3.56973973236257	0.00191820762187505	0.18565103862596
NDUFS7-AS1	ENSG00000248015.6	2.06111796332813	0.648595169266457	2.58530118663721	0.0176785872425163	0.23449084207651
ITGB6	ENSG00000115221.10	2.05952582067701	3.5417171710173	2.26345177329762	0.0348835707804016	0.267955867534688
RAB7B	ENSG00000276600.4	2.04924492270095	-0.472322408072447	1.92826801217009	0.0681381462180595	0.316947927665225
ANGPTL5	ENSG00000187151.7	2.04680447307632	-2.6029582515849	1.51400390925712	0.14566680765414	0.420930830689462
MAMSTR	ENSG00000176909.11	2.04090593085986	4.3215836331294	3.04766795384906	0.00635408679523046	0.201534315336845
MFAP4	ENSG00000166482.11	2.04009584439954	4.27218420286721	3.52194039073258	0.002143067520001	0.18565103862596
TMEM255A	ENSG00000125355.15	2.0368253084677	-1.60279167353557	2.5537153918225	0.0189237057807998	0.237531714333701
PTGFR	ENSG00000122420.9	2.0356312056579	1.13830802370112	3.26609350349628	0.00386506638310827	0.185778306282471
PAMR1	ENSG00000149090.11	2.02574961230288	0.639953178453037	2.97120273095284	0.00754849627011786	0.205381007407503
FREM1	ENSG00000164946.19	2.0249125458549	0.317575413947712	2.80200889140644	0.0110071847785255	0.213911761850633
ENSG00000259881	ENSG00000259881.1	2.01902088720214	2.20023711972885	3.80142640218808	0.00111859000974809	0.18565103862596
SPSB4	ENSG00000175093.4	2.01582976891109	-1.43634119363967	2.54841802290415	0.019140441367726	0.237609630871867
SELE	ENSG00000007908.15	2.01566315741098	-0.679562088440336	1.32529877734414	0.200011788929801	0.481903145847658
MFAP2	ENSG00000117122.13	2.01529572500064	-0.653416573240029	2.59165900905501	0.0174374751128996	0.234190361238296
LMO3	ENSG00000048540.14	2.01525064847318	0.0579238475132513	3.32091983000237	0.00340820718223677	0.18565103862596
DACT1	ENSG00000165617.14	2.01327291299787	1.10376296378279	3.0062153176397	0.00697689519357942	0.205379490705458
SLC45A3	ENSG00000158715.5	2.01267793083425	0.486620170102335	2.04542007247182	0.0541924103540158	0.298803807185707
ISLR	ENSG00000129009.12	2.01067440386698	3.37947537086672	3.04019316569789	0.00646227171534652	0.201534315336845
FAM131B	ENSG00000159784.17	2.00333624273454	0.674706660884798	2.94927992050163	0.0079291029004651	0.205537100519553
TNXB	ENSG00000168477.17	2.00209737159919	4.53726368452787	3.891913620287	0.000905545382487442	0.18565103862596
CLDN11	ENSG00000013297.10	1.98542572686304	0.250700342881879	5.10944282284585	5.34502361699838e-05	0.163381640174282
HPSE2	ENSG00000172987.12	1.98337706763394	-1.75511783295327	1.88924310316035	0.0734443779305206	0.325588373242112
SCUBE3	ENSG00000146197.8	1.97923803903597	-0.926270810888798	2.08167624393305	0.050427556317858	0.292443958117933
GADL1	ENSG00000144644.14	1.97713191294453	0.586456925233605	2.16757013353918	0.0424328504273409	0.277375239507986
ARHGAP36	ENSG00000147256.11	1.9744182796635	1.03083527521541	2.07843938840723	0.050753832720354	0.292627908762114
ASPN	ENSG00000106819.11	1.96544684682706	1.90080556970889	2.75214604404932	0.0122872526750398	0.219612197371614
APLN	ENSG00000171388.11	1.96443299321166	0.0165053008613793	1.834446104153	0.0815074286182852	0.336567675190447
ZP3	ENSG00000188372.14	1.96350920323234	-1.54725330665902	1.67872471061685	0.108760888991014	0.376245507663924
IFIT1	ENSG00000185745.9	1.96300273688512	1.75857821442608	2.27604438844631	0.0339892794617204	0.265619939976417
