gene_symbol	gene_id	logFC	AveExpr	t	P.Value	adj.P.Val
MMP10	ENSG00000166670.9	8.25366066157497	-1.38964926806802	6.02928882825554	0.000368793865338831	0.908801587266208
PRSS2	ENSG00000275896.5	5.36964679512234	0.864249857987172	2.04180858122398	0.076959266218527	0.908801587266208
REG1A	ENSG00000115386.5	5.09973671077914	0.401507867424015	2.43039425264078	0.0424233904090832	0.908801587266208
MUC7	ENSG00000171195.10	4.94606291684496	-0.528439062681223	2.38113363127484	0.0457489894181683	0.908801587266208
SPP1	ENSG00000118785.13	4.69669631564385	2.85002938498362	1.26123186511851	0.244214531029137	0.909024638489287
PRSS1	ENSG00000204983.13	4.46439535475432	0.346518890569527	1.81818262930335	0.10813317137849	0.908801587266208
GP2	ENSG00000169347.16	4.40181795968633	0.100871352792128	2.18083606676337	0.0622009074609122	0.908801587266208
PRLHR	ENSG00000119973.5	4.2140868183884	2.19098715658758	1.19838286798128	0.26646567764547	0.909618202851142
CELA3A	ENSG00000142789.19	4.08000171631995	-0.083390422240616	1.82650540247585	0.106781757394156	0.908801587266208
CATSPER2	ENSG00000166762.16	3.93729179064565	1.03621776694221	2.67642814790404	0.029146019894579	0.908801587266208
DCX	ENSG00000077279.18	3.93540828305328	-0.483007741604591	1.00457173407281	0.345724095442115	0.915512114037956
ECEL1	ENSG00000171551.11	3.74427849886541	0.696178866262562	1.62097935670525	0.145283979020218	0.908801587266208
PNLIP	ENSG00000175535.6	3.59577214525057	-0.124410453408316	1.47006688337806	0.181315071995368	0.908801587266208
CHI3L1	ENSG00000133048.12	3.47856260446208	3.77376262181484	1.87375832385593	0.0994092059072873	0.908801587266208
CLVS2	ENSG00000146352.12	3.20911859296579	2.54085029071073	1.51764502758668	0.169167430616694	0.908801587266208
CPA2	ENSG00000158516.11	3.16746760422	-1.23630827632104	1.58619119879551	0.152956768648099	0.908801587266208
STAC	ENSG00000144681.10	3.02647263890527	1.59955077535131	2.42791051547253	0.0425850563458297	0.908801587266208
ERICH3	ENSG00000178965.13	2.93658675124135	-0.727962466719136	1.71352235239858	0.126569759319982	0.908801587266208
GREM2	ENSG00000180875.4	2.91603219320327	3.86175835895938	1.91462471301527	0.0934286219935091	0.908801587266208
LEFTY2	ENSG00000143768.12	2.84965369716035	6.54451682357722	2.97260548339277	0.0186556564873443	0.908801587266208
HSPB3	ENSG00000169271.2	2.83990200606965	0.44116966656159	2.17105538614395	0.0631407367636427	0.908801587266208
CLGN	ENSG00000153132.12	2.73218179010804	-0.00794812616072277	1.73403691361134	0.122737623169433	0.908801587266208
CRP	ENSG00000132693.12	2.73024805624275	-0.208513593038076	1.81142249542289	0.109242805072312	0.908801587266208
ACTC1	ENSG00000159251.6	2.71333629248892	3.49133497904263	2.38299009988354	0.0456190019664008	0.908801587266208
FGB	ENSG00000171564.11	2.70428787279092	0.24549399066933	2.58102320512148	0.0336999480226332	0.908801587266208
CA3	ENSG00000164879.6	2.6831725303789	2.18815318763596	2.98290213086094	0.0183712259009704	0.908801587266208
SH3GL2	ENSG00000107295.9	2.60750116929371	0.467679261512303	1.80050753472805	0.11105728507557	0.908801587266208
ORM1	ENSG00000229314.5	2.60090188244176	0.321252590648278	2.66013550642631	0.0298764076808082	0.908801587266208
ZCCHC12	ENSG00000174460.3	2.59557451588735	5.01889662398871	1.90329910084967	0.0950504915525251	0.908801587266208
SAA2	ENSG00000134339.8	2.59512706072735	-0.479710975120096	2.91156761045863	0.0204390181089537	0.908801587266208
EYA4	ENSG00000112319.17	2.54984573808089	-0.284512381750004	1.68142813117408	0.132790085465244	0.908801587266208
ALB	ENSG00000163631.16	2.5448587256097	2.32588016495663	3.26065158104206	0.0121922877357997	0.908801587266208
FGA	ENSG00000171560.14	2.54445367197043	0.705612679051484	2.8410689999288	0.0227221882477003	0.908801587266208
PKIA	ENSG00000171033.12	2.54058584714246	1.51152896176277	2.7653476723514	0.025471988035816	0.908801587266208
HSD11B1	ENSG00000117594.9	2.50475298266535	0.762434519452503	2.18211997970438	0.0620785709041366	0.908801587266208
SEMA3E	ENSG00000170381.12	2.49296969266865	-0.17344689870339	3.8088628885464	0.00558808832130763	0.908801587266208
CPA1	ENSG00000091704.9	2.46952176322765	1.24808387857789	1.39370898375555	0.202440200297058	0.908801587266208
TCEAL6	ENSG00000204071.10	2.46903555147189	2.57641155936548	4.15299568258857	0.00350006598580707	0.908801587266208
ENSG00000273295	ENSG00000273295.1	2.42875970226057	-0.850114458941029	0.863077028022572	0.414254051617921	0.919482448562607
