gene_symbol	gene_id	logFC	AveExpr	t	P.Value	adj.P.Val	GMT_category
ENSG00000264151	ENSG00000264151.5	4.12635859614466	-1.59588697806057	1.74173010948363	0.0896550143190442	0.339501394702606	
CTXN3	ENSG00000205279.8	3.78653719599496	-2.18742650212828	1.44062970488219	0.157887517967781	0.424778586242134	
ENSG00000235070	ENSG00000235070.3	3.57298763025325	-2.77963169610558	1.35791415785298	0.182508416602783	0.451730733925351	
ABCC12	ENSG00000140798.15	3.45142880554478	-1.6528363722208	1.78326863684852	0.0825404618470667	0.330069180387116	
MYH8	ENSG00000133020.4	3.42392568499516	3.21982894112446	2.7843127696488	0.0083190264221598	0.168428171662899	Up
KY	ENSG00000174611.11	3.39109461192878	-0.995423982250541	1.20121852611296	0.23710816772469	0.508889175863416	Up
SIM1	ENSG00000112246.9	3.24777517121311	-0.545098346848114	2.94974166022736	0.0054212995947793	0.161361530834011	Up
MS4A8	ENSG00000166959.7	3.09043460855517	-2.0332274032799	2.25643699798783	0.0298841210456246	0.232897398413276	Up
TAL2	ENSG00000186051.6	3.08470843544005	-2.09823734149856	1.70512634159699	0.0963432339667259	0.347387741266783	Up
RPSAP44	ENSG00000220773.1	3.03408897312818	-3.29604013380836	2.02579804165429	0.0498569004714177	0.273486496908993	Up
RFLNA	ENSG00000178882.14	3.02425522777793	0.0129321499214626	2.10522135029722	0.0419451955962361	0.259895645001877	
CCR3	ENSG00000183625.14	2.81387705947984	-2.71003404569289	1.71312209200434	0.094847841427552	0.345884713264738	Up
LINC01634	ENSG00000235295.1	2.79882074235531	1.2034344083431	1.84614492716496	0.0726802045956345	0.313592791469267	
CCDC63	ENSG00000173093.12	2.72530771869195	-2.27924846879734	1.91258097502935	0.0633691646812662	0.298694777171569	Up
HCN1	ENSG00000164588.6	2.6832517886103	-0.324144910474442	1.7750887010358	0.0839026150353507	0.331797078687191	Up
UNC13C	ENSG00000137766.16	2.67733476445428	1.4477631781198	2.6822551244445	0.0107677275541733	0.179735478809892	Up
IL17D	ENSG00000172458.4	2.67335454676502	4.09076992648912	2.6565904963963	0.0114806624092958	0.182933874544045	
FAM238C	ENSG00000283709.1	2.62823739138582	1.15834529917565	1.95393107915543	0.0581069329770737	0.288872829524091	Up
ASB18	ENSG00000182177.13	2.613561370969	-1.70285020369524	1.85119232159349	0.0719340305349225	0.312513169715493	Up
NR0B2	ENSG00000131910.4	2.60572443617965	-1.64330482100407	1.56897556652783	0.124953133551636	0.382600979692526	
SMCO1	ENSG00000214097.4	2.55044642411083	2.74379140951964	1.96609348489277	0.056632809449854	0.285962596764655	
MYLK3	ENSG00000140795.12	2.52661903649127	4.16158912815232	2.82850287645794	0.007428655664248	0.168428171662899	
IGSF1	ENSG00000147255.18	2.5171000710622	-1.20993861421937	1.49017835237033	0.144440607470336	0.405189634647808	Up
DNAH3	ENSG00000158486.13	2.51021467383136	-3.37115038939795	1.8408877923691	0.0734643786145862	0.315356740785804	
PPP1R1C	ENSG00000150722.10	2.50495898032377	-1.33963417281617	1.43253331108259	0.16017571643291	0.427597062597511	
ENSG00000248514	ENSG00000248514.1	2.44826613913718	-0.800744082355856	1.63238893553824	0.110867054108227	0.366960485725261	
ATP1B4	ENSG00000101892.11	2.43495731995313	4.81991556460187	3.74619856725238	0.0005955421604357	0.126301530465071	
SACK1B	ENSG00000168143.8	2.43343489154442	-1.24332209368201	2.24696882763381	0.0305368438687739	0.235376498383011	
GADL1	ENSG00000144644.14	2.41007712446621	1.25016649672336	1.66639901400981	0.10386617947197	0.356344880252857	
TRIM50	ENSG00000146755.10	2.40937162992333	-1.47429252552718	2.49499276858572	0.0170634667266248	0.200063431955034	
MED12L	ENSG00000144893.12	2.39275177650166	-1.05220187400238	1.95490201700354	0.0579880462970317	0.288573296071123	Up
ENSG00000227107	ENSG00000227107.1	2.3864453141803	-1.6654228312244	2.53311803877842	0.0155587096048078	0.196487539791799	
CAPN6	ENSG00000077274.8	2.3731457220682	0.0870104913422945	1.67751242137561	0.101659234882276	0.353750544695716	
VMO1	ENSG00000182853.11	2.34132719683175	-2.01542424573821	1.30204097129302	0.200748250040607	0.472663208059178	
NREP	ENSG00000134986.13	2.33335913744052	2.3142816957029	2.08365242039	0.0439764790015635	0.263926228037083	
LCN8	ENSG00000204001.9	2.32498560061044	-1.5408589962243	1.87609052079619	0.0683480453864058	0.306444446828025	Up
RN7SKP276	ENSG00000252051.1	2.32032961372129	-2.99348881629105	1.60890536939771	0.115923688025846	0.372544912837724	
BDNF	ENSG00000176697.18	2.31806723902283	-1.92064555135921	1.5262123070612	0.135247055227131	0.395200501165966	Up
ENSG00000267423	ENSG00000267423.1	2.31608300769343	-0.484910052199363	1.70460688223216	0.0964410598955301	0.347436302237506	
RMI2	ENSG00000175643.8	2.27924817129932	-1.95703670260762	2.42642143525676	0.0201077890475696	0.206305520066505	
LCNL1	ENSG00000214402.6	2.25424656503003	-2.37417951421975	2.01537442787817	0.0509863638786981	0.274879999971717	
IRX4	ENSG00000113430.9	2.24690347537027	-1.93987571280645	2.52169581353377	0.0159962839009046	0.197780896219412	Up
FRMPD4	ENSG00000169933.13	2.24105599005515	-2.87336425679329	1.60096483521833	0.11767556588711	0.37404570956786	
KRT17P5	ENSG00000205266.9	2.2311082873058	-4.30180014017989	1.41852996198598	0.164194772286183	0.430423405070445	
BCAP31P1	ENSG00000261217.2	2.22840424748556	-2.35587296436104	1.98712962719613	0.0541594908653501	0.281680082221272	Up
CA3	ENSG00000164879.6	2.22086271597418	9.96783233802514	2.69481191279224	0.0104340254354503	0.177829408185031	
DKK2	ENSG00000155011.8	2.21923306834844	-0.654886140427228	1.70590186279377	0.096197339451675	0.347122969345665	
OSTN	ENSG00000188729.6	2.21794875783131	-2.22996889402648	1.81839505487783	0.0769011926577741	0.322065005971619	Up
MYH7B	ENSG00000078814.15	2.21065803164828	5.51650465743513	2.62049050789667	0.012557350180835	0.188024561173037	
FGFBP2	ENSG00000137441.7	2.18993366173558	-2.13982657086709	2.4885925971128	0.0173287163906389	0.201419476721573	
ENSG00000260542	ENSG00000260542.1	2.18370771079473	-1.53891260907324	1.67286841703915	0.102576693410692	0.355469141716293	
CXCL10	ENSG00000169245.5	2.17275854991297	-2.61862684094582	1.63812370219509	0.109660104100715	0.364721740557536	
AJAP1	ENSG00000196581.10	2.16615671913407	-1.56559172822833	2.53322992177713	0.0155544781527316	0.196487539791799	
GSDMC	ENSG00000147697.8	2.16312287673221	0.275489770730581	2.50340224596119	0.016720573619016	0.199106484126283	
LINC02502	ENSG00000250392.2	2.14720187376363	-3.2398114673367	1.531928207517	0.133832871339271	0.393306357027554	Up
SPSB4	ENSG00000175093.4	2.14642254319829	-0.943117906766582	1.96123826844584	0.0572173523496534	0.287264035289605	
PLA2G4A	ENSG00000116711.9	2.13599630273007	-1.20988722038114	3.63646393769837	0.0008174702757944	0.131656087836936	
HDAC9	ENSG00000048052.21	2.12724469514575	2.14882300640704	2.5164541285331	0.0162008289164142	0.197780896219412	
ERBB3	ENSG00000065361.14	2.12091960227039	1.21155936958251	2.89000741526894	0.0063365882575944	0.163878748290937	
C14orf180	ENSG00000184601.10	2.11849050925234	0.269652408056769	1.87619825775017	0.0683328665816499	0.306444446828025	
MIR133A1HG	ENSG00000265142.8	2.10309359527017	3.79402862283736	1.95889232291736	0.0575016567720462	0.287755643733837	Up
IFIT1	ENSG00000185745.9	2.09927091283061	2.22183852530241	2.5781199583629	0.0139392480412288	0.192993128573602	
SPX	ENSG00000134548.9	2.09618296643792	0.672972210012378	1.80794728066717	0.0785433644699937	0.324836699856774	
APLN	ENSG00000171388.11	2.09455836361222	0.478286084586764	1.46067322060591	0.152333587810969	0.41787426962911	Up
PRSS44P	ENSG00000226074.4	2.08993525600265	-1.09977938393135	1.35632590321406	0.183008652905764	0.452474225656923	
SELENOKP3	ENSG00000225549.3	2.08571534829602	-2.43974804281314	1.79848026693419	0.0800569117447514	0.326422398575323	
NOTUM	ENSG00000185269.11	2.0854498026072	0.904679441725046	2.68400314249736	0.0107206894639005	0.179494794092638	Up
SHC4	ENSG00000185634.11	2.07148903340121	-1.79016805645341	2.07043680218683	0.0452633065981877	0.266396368235609	Up
KANK4	ENSG00000132854.18	2.06844649199416	-2.65727231617542	1.80682500190399	0.0787215155175419	0.324932459117114	
HS3ST5	ENSG00000249853.7	2.06608184154525	-0.723439526266377	1.22838421185831	0.226864757032193	0.499504911810601	
CX3CR1	ENSG00000168329.13	2.06429234052108	-0.369127486694401	1.67636527310156	0.101885228686492	0.353802597801565	
ENSG00000283662	ENSG00000283662.1	2.05883645423597	0.980290433691274	2.60579151902156	0.013021798101393	0.190840426460117	
LINP1	ENSG00000223784.1	2.05746059311641	1.01596994607635	2.01548478414132	0.0509742903453408	0.274879999971717	
SCTR-AS1	ENSG00000231013.1	2.05479395623782	-2.75521273248551	1.24451306467027	0.220940317278492	0.492844339490766	
SLC45A3	ENSG00000158715.5	2.04566358474588	0.869851660262059	2.36117425597733	0.0234537724113848	0.215574378757334	
ENSG00000228366	ENSG00000228366.1	2.04355773615871	-3.32175722008976	1.53677205456837	0.132643776493674	0.391944476731892	
ACSL6	ENSG00000164398.12	2.04220649803151	0.83388783388665	2.47921549555433	0.0177241347720029	0.201830914564636	
ACTA2-AS1	ENSG00000180139.11	2.03855752239986	0.870606891602264	2.97704443364089	0.0050456380937006	0.161045820550034	Up
PRSS42P	ENSG00000178055.11	2.01914416872598	-0.18747298995384	1.36514883253076	0.180243114920371	0.449063694718413	
PCDH8	ENSG00000136099.13	2.01907166064742	-3.6932858005523	1.35330040172433	0.183964486776916	0.453461639128511	
CRYM	ENSG00000103316.10	2.00633784604731	-1.78555487517643	1.39228757890933	0.171938741263218	0.439500380079376	
FGF6	ENSG00000111241.2	1.99972522415592	-0.233761191222932	1.08267453411147	0.285782735591324	0.554059866706957	
LINC01479	ENSG00000255772.5	1.98388980277175	-1.7405853694154	1.96429586016825	0.0568486289916444	0.286383016735722	Up
TATDN2P3	ENSG00000235205.1	1.9794557095399	-1.86303274374948	1.76259825434892	0.0860190453960656	0.334313089110958	
LSMEM2	ENSG00000179564.3	1.97444854179263	0.865074247655596	2.00430776556423	0.0522098249511453	0.276944285369829	
CFAP107	ENSG00000157330.9	1.95738615351023	-5.37336252816747	1.47303553746515	0.148985897281615	0.412809403552559	
PAK6	ENSG00000137843.11	1.95094006047574	0.191176213683253	2.57479745439095	0.0140533078840189	0.192993128573602	
RPL7P3	ENSG00000226094.1	1.95081506533424	1.48764359504937	2.18774725976266	0.034915906784789	0.243895269425573	
SEC14L5	ENSG00000103184.11	1.94934088898221	1.07511417087847	2.45120402150068	0.0189547760195092	0.202887381201822	
CCN3	ENSG00000136999.4	1.94728835557659	0.320801285635211	1.69238768099328	0.098766144713108	0.350347243424821	
CTHRC1	ENSG00000164932.12	1.94491608490116	-0.22445662148782	3.3192692580825	0.0020001339260114	0.144430205457147	
MYCL	ENSG00000116990.10	1.93020256904717	-1.97091245164084	2.79915600086763	0.0080094354248538	0.168428171662899	
MYL3	ENSG00000160808.9	1.92682300479024	8.57344341434396	1.95623948783046	0.0578246236101002	0.288547873377614	Down
TTC4P1	ENSG00000221971.3	1.917101428693	-3.22307115181707	1.44065943494621	0.15787916336257	0.424778586242134	Up
NYAP2	ENSG00000144460.12	1.91562602244984	-1.14182693812164	1.64670410874148	0.107874440709674	0.362973316694727	Up
SOHLH2	ENSG00000120669.15	1.91511927778209	-1.70115843680752	1.91476778094342	0.0630809447324267	0.298116602246403	
STARD4-AS1	ENSG00000246859.2	1.90739444804175	-0.0413395591190594	1.89573477547467	0.0656276432913256	0.302357408016675	
WDR62	ENSG00000075702.16	1.90397208761542	3.58320684773265	1.7486778509735	0.0884304350770289	0.337625213246631	
THY1	ENSG00000154096.13	1.90109794913596	0.473493083534163	2.00559602606271	0.0520661020128116	0.276611236448195	
KBTBD13	ENSG00000234438.3	1.89579226049385	0.101683379611691	1.61279968553629	0.115072327683772	0.371449052627894	
LGI1	ENSG00000108231.12	1.89180644008081	0.500383533502645	1.78756056831878	0.0818332401410187	0.328712669182972	
SLC1A7	ENSG00000162383.11	1.887652844684	0.280705575581338	1.91189725090846	0.0634595110523381	0.298694777171569	Up
FRAS1	ENSG00000138759.18	1.88698611464474	1.82637414822659	2.31593212962173	0.0260606387844628	0.222836798569409	
B4GALNT3	ENSG00000139044.10	1.88242158721709	1.36970539040491	3.30915728162083	0.0020568702298009	0.144430205457147	Up
CPA1	ENSG00000091704.9	1.88001737475232	-0.759925085366812	1.32591430338768	0.192792048202689	0.463013203901741	
ENSG00000275178	ENSG00000275178.1	1.87855909473555	-3.69118522162759	1.34183473448351	0.187621696194859	0.457793306155993	
LINC01497	ENSG00000237560.5	1.87739952382166	-2.4509727131624	1.48985205512538	0.144526079479034	0.40527867605441	Up
LUM	ENSG00000139329.4	1.86829477826808	2.57877476678172	2.17011044151023	0.0363236625747157	0.246052878105662	Up
CYP2J2	ENSG00000134716.9	1.84236892346777	3.0326388738393	2.72368271914575	0.0097027312821174	0.175729826562231	
ENSG00000246465	ENSG00000246465.1	1.84187032709173	-1.18005120599406	1.76547360327955	0.085527901257396	0.334003737819558	
TPPP3	ENSG00000159713.10	1.8296486357289	3.84624135382846	3.32783532174133	0.0019532423711729	0.144430205457147	Up
ABCB4	ENSG00000005471.15	1.82117133533697	1.3944760777073	2.5541376200276	0.014781975158084	0.194126546488977	
ESRRG	ENSG00000196482.16	1.82112277918509	2.77967272523138	3.31060543316279	0.0020486518049497	0.144430205457147	
PRR33	ENSG00000283787.1	1.81804644665146	2.96161535394231	2.26785559084437	0.0291135458984158	0.230877899644333	
TRAC	ENSG00000277734.7	1.81587748647641	-1.61525249270412	2.28272142985057	0.0281369956497889	0.228292345191729	
CCL5	ENSG00000271503.5	1.80335821219784	-1.49472535716057	2.74937578735235	0.0090921636053401	0.169370274830028	
KCNN2	ENSG00000080709.14	1.80195181040897	-0.16926510765249	2.18343974041487	0.0352551858353074	0.244438631286568	
ARK2C	ENSG00000141622.13	1.79758243205959	-0.305171355383612	1.96887201040414	0.0563006196453967	0.28533320070286	
PKHD1L1	ENSG00000205038.11	1.7948373634871	-2.19705038578779	1.9842483133302	0.0544926249706769	0.282109879892848	
DUSP10	ENSG00000143507.17	1.79321874101065	3.08198910412809	3.05808222634709	0.0040696495168517	0.158892638188192	
TRIL	ENSG00000255690.2	1.79045324125649	0.465565114360428	2.10984851730238	0.0415203365746068	0.259686173390216	
SFRP4	ENSG00000106483.11	1.78970563685976	0.680150799503192	1.52661612568971	0.135146752969706	0.39509459601022	
FAM240C	ENSG00000216921.7	1.78961949566954	0.168856602671608	1.5311310755155	0.134029374985667	0.393577910273446	
TYRP1	ENSG00000107165.12	1.78536801136933	-0.440080752870661	1.64355496962107	0.108527006328655	0.363450567742913	
ACOT11	ENSG00000162390.17	1.78187463928254	1.56379654711685	2.20484454468045	0.0335976656536197	0.241112973761412	
MAMSTR	ENSG00000176909.11	1.77591905171063	4.48010961908045	2.56309534534973	0.0144618878770526	0.194113481342526	
C12orf75	ENSG00000235162.8	1.77401641971308	4.23893972653456	2.22745126981501	0.0319226629896838	0.238270855986103	
ETV4	ENSG00000175832.12	1.77111056430732	-1.83932575593762	1.3808985397482	0.175386790414573	0.443244390280679	
MTND1P23	ENSG00000225972.1	1.77008012507083	2.39649176484286	1.08263001929308	0.285802247756033	0.554059866706957	
VHRT	ENSG00000185847.7	1.76431068192175	4.76544228333871	1.81277590363092	0.0777807533722179	0.323686938153014	
ST8SIA2	ENSG00000140557.11	1.75825536728845	-1.58241813850478	1.62449086431321	0.112547128363371	0.368712911017586	
OTUD1	ENSG00000165312.6	1.75687859380779	4.58150755356717	2.07210861430835	0.0450987162795317	0.266276361294831	
APLNR	ENSG00000134817.10	1.74441814847539	2.20493160922816	2.57437858896175	0.0140677479438974	0.192993128573602	
CLCN1	ENSG00000188037.10	1.74167012594783	3.48586380728651	2.0829211724769	0.0440468336453503	0.263926228037083	
DRD2	ENSG00000149295.13	1.73802611322219	-1.54452788851019	2.84777666225573	0.0070688467202629	0.166813378771276	
ADAMTSL2	ENSG00000197859.9	1.73671027071464	1.09476574605852	1.84690038265284	0.0725681054648103	0.313335460785576	Up
CAPN8	ENSG00000203697.11	1.73669068252663	-0.987733907833438	1.95771709581902	0.0576445407673892	0.2882172101154	Up
PENK	ENSG00000181195.10	1.73131945060714	-1.52040152132634	1.64436485671893	0.108358871806219	0.36341701773706	
FAM131B	ENSG00000159784.17	1.73087119059096	0.818063020647543	2.48587196961452	0.0174426049244096	0.201516053683611	
COL15A1	ENSG00000204291.10	1.73029568728281	4.24121127183834	2.56983335147306	0.0142253191285827	0.193635914654866	
PAMR1	ENSG00000149090.11	1.72932847456265	0.733210839077048	2.84256642734621	0.0071644747934429	0.167262241299039	
