gene_symbol	gene_id	logFC	AveExpr	t	P.Value	adj.P.Val
HAND1	ENSG00000113196.2	5.8733599040453	1.85869835961422	2.93270827484588	0.0122717290273647	0.474705507382936
MORN5	ENSG00000185681.12	5.0440921412962	0.222802885413002	3.07934653919696	0.00931872320886887	0.474705507382936
CHRM2	ENSG00000181072.11	4.91305676699596	2.73473113884888	2.57490112536131	0.0239493421420521	0.474705507382936
PGM5-AS1	ENSG00000224958.5	4.74795711045842	2.12804318413186	3.41863958031077	0.00493379029475497	0.474705507382936
NTSR1	ENSG00000101188.4	4.63431627721308	1.95869696883853	3.37917735722623	0.00531149983693019	0.474705507382936
SMPX	ENSG00000091482.5	4.59396236904149	0.372915930144688	3.00768043841605	0.0106608813851527	0.474705507382936
ASB5	ENSG00000164122.8	4.52215772499751	0.196764286728238	2.48385187855855	0.0283496924185343	0.474705507382936
MTTP	ENSG00000138823.13	4.50111803760918	-1.12782397973794	2.98321700866651	0.0111618918078555	0.474705507382936
PGPEP1L	ENSG00000183571.10	4.46139108559134	-2.62384403147315	3.80638457776531	0.00240211246513624	0.474705507382936
TACR2	ENSG00000075073.14	4.28923480460207	5.34595758633181	2.64458385654407	0.0210380823338472	0.474705507382936
PCP4	ENSG00000183036.10	4.26734617936996	2.46439307579934	3.21925119989991	0.00716671608757633	0.474705507382936
LY6G6D	ENSG00000244355.7	4.23426841187314	-2.16208341014466	3.05082400499725	0.00983137530411287	0.474705507382936
ENSG00000261292	ENSG00000261292.2	4.17279733629284	-1.34518539526084	2.47749318427081	0.0286846993008661	0.474705507382936
PNCK	ENSG00000130822.15	4.14152390818813	3.41142604072185	2.6949643320902	0.0191518027048558	0.474705507382936
EPHB1	ENSG00000154928.16	4.05842584822869	1.09455629885911	3.34590852273881	0.00565260953938815	0.474705507382936
LRBA-AS1	ENSG00000249690.1	4.05207827167573	-0.222525741255234	3.15349167833563	0.00810785715446054	0.474705507382936
MTND1P23	ENSG00000225972.1	3.97323930569338	2.17037679252289	1.8047548337571	0.0956709026135068	0.483522056761542
PDZRN4	ENSG00000165966.14	3.87332804476231	3.63508858440253	2.9126728719715	0.0127417811920574	0.474705507382936
NPTX1	ENSG00000171246.5	3.87246232733183	4.84815980800598	2.57261366048422	0.0240512845297132	0.474705507382936
PLA2G2C	ENSG00000187980.6	3.86710732110695	-0.758822054662432	3.17675815649158	0.0077614489165804	0.474705507382936
SOX11	ENSG00000176887.6	3.83451170077306	0.184855777411992	2.78608628259315	0.0161527903166948	0.474705507382936
KY	ENSG00000174611.11	3.82825449071811	-1.38843109288743	3.05154984240755	0.00981798605570041	0.474705507382936
