gene_symbol	gene_id	logFC	AveExpr	t	P.Value	adj.P.Val
ENSG00000270640	ENSG00000270640.1	4.42724554676503	-1.31683831532912	1.34202676828764	0.18746667149286	0.611979216269553
BMP10	ENSG00000163217.1	4.40264434975489	1.4212244848813	0.59856590391381	0.552976032318694	0.827388906112299
CXCL10	ENSG00000169245.5	4.24643159873651	-2.00859638275765	1.54388860257564	0.130814912717057	0.558690774894116
HBD	ENSG00000223609.7	4.09666131662815	-1.92536063610025	0.850886590602033	0.400105675926847	0.744546021676961
RTL3	ENSG00000179300.3	4.05835500665752	-1.88787121013776	2.20104853207866	0.0338122533312388	0.433569097774667
COMP	ENSG00000105664.10	3.97946979977433	2.51314815995313	1.38413460991424	0.174307006288167	0.60088303684959
FGF23	ENSG00000118972.1	3.82023061265329	-1.56971697342081	1.05632233385332	0.29741960010767	0.683516674457897
GZMH	ENSG00000100450.12	3.66258664434195	-2.8172046132187	1.90503560572158	0.0642823337010225	0.484700262109197
ALAS2	ENSG00000158578.18	3.55615405786396	-2.31736202553035	1.31201727816583	0.197301450683301	0.617545837423365
CRACD	ENSG00000109265.13	3.54144718380129	-1.49837029589568	1.44645073810083	0.156162212272433	0.584939879839869
ENSG00000237070	ENSG00000237070.1	3.48658986182871	-2.54328114930203	1.83701320413433	0.0739543004713291	0.496477925834323
FAM133A	ENSG00000179083.6	3.33853294860344	-2.18848230162914	2.01163113941443	0.0513123527879736	0.464785873166633
AGTR2	ENSG00000180772.6	3.28383422243824	-3.01443774777547	1.34672795475795	0.185960655521919	0.610487578390522
ATP1B4	ENSG00000101892.11	3.1390675045966	-1.56405245127211	1.44640565488861	0.15617477972426	0.584939879839869
ENSG00000279353	ENSG00000279353.1	3.13174983011195	-2.72812018850292	1.59763084615993	0.118320202272136	0.545391559380081
HBA1	ENSG00000206172.8	3.12858225801334	0.255592284226816	1.20852247023437	0.234233742649141	0.643662332524207
PLD5	ENSG00000180287.16	3.10546907292062	-2.79427853699169	2.06824879858763	0.0453975034240651	0.453147743878839
SCTR-AS1	ENSG00000231013.1	3.07780692208744	-0.694355515153981	1.4297961260689	0.160859373395643	0.589205907028275
HTR2B	ENSG00000135914.5	3.0220573705031	-0.751934145484266	1.36967656375184	0.1787422743647	0.604761858817418
COL9A1	ENSG00000112280.15	3.01120719039014	0.837882329544569	1.33572096484015	0.189501396232002	0.613456520754801
DNASE1L3	ENSG00000163687.13	3.00051546160335	1.27388504329881	2.18140456614977	0.0353410855405721	0.433569097774667
CP	ENSG00000047457.13	2.99947450668024	2.97838358561156	1.75932673938736	0.0864857717527894	0.50978202526301
KNDC1	ENSG00000171798.17	2.98665441329868	-0.85896760579964	2.44595369883127	0.0191353405256118	0.394756444244312
LINC02982	ENSG00000215246.5	2.94213197068286	2.66175786811844	2.65882956222777	0.0113714482164133	0.361340174254379
DBH-AS1	ENSG00000225756.1	2.94209902288502	-0.217174286248971	1.81316371488508	0.0776263593814063	0.502426691660399
RCCD1-AS1	ENSG00000258384.1	2.90697840162591	-2.5219744548915	2.24130450941077	0.0308616885102971	0.427936450368123
RHD	ENSG00000187010.19	2.90283310416526	-2.01179667299283	1.37151723173171	0.178172814323211	0.604388483568374
HBB	ENSG00000244734.3	2.86634844588528	5.72810203535764	2.06031234936702	0.0461889092329805	0.453147743878839
KCNK17	ENSG00000124780.13	2.85970631006713	-0.920931437344099	1.15910939070973	0.253566765326901	0.65659951324637
HBA2	ENSG00000188536.12	2.85559090837987	3.72019635921501	1.41325446924095	0.165633791163538	0.591956585563782
E2F7	ENSG00000165891.15	2.8086231605195	-2.06644875684109	2.1007073041936	0.042283164073493	0.446541576052275
OIT3	ENSG00000138315.12	2.80145108827198	-1.33831612866478	1.00324974124971	0.322018840945555	0.700334548769228
GDF15	ENSG00000130513.6	2.80099710090196	-0.221058619833512	1.61050100650314	0.11547695432925	0.542319168043461
FAM216B	ENSG00000179813.6	2.76406380103007	0.784187395032075	1.21372374123299	0.232263584611936	0.6425716153827
TBC1D3L	ENSG00000274512.5	2.7585712522934	-0.264234668400935	1.26299093494313	0.214205552927622	0.629166991484693
GRIK4	ENSG00000149403.12	2.75556168939768	-2.19217846850171	1.5847441790645	0.121224012395331	0.547098154027278
PENK	ENSG00000181195.10	2.74422705949126	-0.0122495942550063	1.66076110486057	0.104903985542189	0.526763377989679
SFRP4	ENSG00000106483.11	2.73652885400721	2.26386222158141	1.60667042935354	0.116317302493818	0.5435135926778
PTCHD4	ENSG00000244694.7	2.71065834519898	-1.62431477699383	2.11361386370466	0.0410979650651192	0.444843398354893
SNAP91	ENSG00000065609.14	2.69472838998113	-1.92546739304564	1.61376539281608	0.114764738081598	0.540452841370766
PALM3	ENSG00000187867.8	2.68970089597879	-1.87668275461439	2.79999942405629	0.00795482837463491	0.342298367681477
LPAR4	ENSG00000147145.12	2.68288777906897	-1.7163134339391	2.3166665053385	0.0259494141349385	0.417381963831477
SYNDIG1L	ENSG00000183379.8	2.67702788012426	-2.07794108676322	2.24811739161543	0.0303857145205415	0.427936450368123
PCDH10	ENSG00000138650.8	2.67475053061191	-0.43639988360512	1.41675585386517	0.16461404554408	0.591794731034069
MCHR1	ENSG00000128285.4	2.66644558232638	-0.976030218057444	1.04799851474343	0.301189021983685	0.68613050824752
