gene_symbol	gene_id	logFC	AveExpr	t	P.Value	adj.P.Val
CXCL8	ENSG00000169429.10	5.74419500168774	3.54222445863354	2.10276092560497	0.0434498054562785	0.267170359043206
GNLY	ENSG00000115523.16	5.12911319656423	5.85822902445101	3.3198763488985	0.00225884660407115	0.157132563059741
GZMH	ENSG00000100450.12	4.99359308956777	3.29759463526583	2.39964278401114	0.0224112172454981	0.224344213066172
GZMB	ENSG00000100453.12	4.87645569798384	4.35851704147279	2.4866969486582	0.018306231597861	0.212276337934853
ENSG00000249138	ENSG00000249138.1	4.76254118209674	0.918839950406921	2.30887844176442	0.0275681551073996	0.235026834992658
S1PR5	ENSG00000180739.13	4.57288082896802	3.5856338741354	2.51257303542734	0.0172261417345456	0.208553385854159
CD300E	ENSG00000186407.6	4.41338601379899	5.303793003021	2.40394249242428	0.0221902355788395	0.223849352189525
HCAR2	ENSG00000182782.7	4.40777788686999	5.31978516487282	3.49228665204729	0.00142334230151369	0.157132563059741
KIR3DL2	ENSG00000240403.5	4.34330409016817	1.27006216707774	2.07807697159591	0.0458144151490737	0.271114096646114
FCRL6	ENSG00000181036.13	4.33042182651232	2.08611456827	2.02298533215096	0.0515051275843449	0.283321894560507
KIR3DL1	ENSG00000167633.18	4.32456900429434	1.24572759255573	1.92530527420593	0.0631271149374604	0.305205386296204
LIF	ENSG00000128342.4	4.31140615976117	1.19144249796657	1.63639208380379	0.111566645995916	0.377825481091377
UICLM	ENSG00000233392.5	4.30807180050107	-0.895273371302593	1.97189986360984	0.0573262580640316	0.293607396675423
HBA1	ENSG00000206172.8	4.29525780334278	10.1234457170742	1.83327974012377	0.0760876623945873	0.329162857902545
MPO	ENSG00000005381.7	4.28158590047628	4.76035805871452	2.42469224899475	0.0211514527831538	0.220285193636151
ENSG00000261026	ENSG00000261026.1	4.27656245997303	-2.34382368491251	2.70808767425934	0.0107766857647013	0.188045080409871
HBA2	ENSG00000188536.12	4.19869168181287	12.5840152761617	1.92665192543612	0.0629525804250179	0.304877841612899
ENSG00000258268	ENSG00000258268.1	4.16052336258594	-2.96139444930161	3.07730074897769	0.00426259049692512	0.157132563059741
ZNF683	ENSG00000176083.17	4.15958436358089	-0.222029704595031	1.88318923740153	0.0688008769993647	0.316389642505276
PRG3	ENSG00000156575.2	4.13447814611775	-0.264974024621679	1.42013093336513	0.165249482574107	0.443972031319645
TRGC2	ENSG00000227191.8	4.09304935778376	2.34274216485344	2.05185365098894	0.0484501616402333	0.277046056560784
KIR2DL3	ENSG00000243772.7	4.09113488511046	0.632252783093143	1.86065703468963	0.0720127912248366	0.323436463237531
SLC4A1	ENSG00000004939.13	4.08769086372514	6.05964509351544	2.16822793334201	0.0376935330732164	0.254196901980004
PRF1	ENSG00000180644.7	4.03945143457824	6.75292968295361	4.1813847560513	0.000210155490572402	0.148332681425315
KIR2DS4	ENSG00000221957.8	4.03810042067925	1.58310117116551	1.93049761960315	0.0624564523577749	0.304308684747314
TRBC1	ENSG00000211751.9	3.99536993997844	4.67515159960785	2.44212863269941	0.0203130547690628	0.217331568446662
TPSAB1	ENSG00000172236.16	3.96995388442641	-1.93262033307313	2.31590436293386	0.0271336199179441	0.23471884337769
HRG	ENSG00000113905.4	3.96808576882497	-3.01330077453559	1.60180950985317	0.119034751427986	0.38647553683138
ZNF365	ENSG00000138311.15	3.96214278025628	-1.73110477806579	4.86596932506338	2.93941402564187e-05	0.148332681425315
B3GAT1	ENSG00000109956.12	3.95752371228554	1.31339678795316	2.28770370968937	0.0289160259861273	0.23662680326154
LIF-AS2	ENSG00000268812.3	3.93342478132976	-3.66948158120993	3.03176484541849	0.00479205118285821	0.164550064633642
HBM	ENSG00000206177.6	3.92093363298513	4.62757438960329	1.90910825264553	0.0652593761004851	0.309052137070926
PTGS2	ENSG00000073756.11	3.90896279463943	3.57560031424094	2.79978980831804	0.00860087395941331	0.182039919082568
