gene_symbol	gene_id	logFC	AveExpr	t	P.Value	adj.P.Val	GMT_category
TGM4	ENSG00000163810.11	6.31154640193125	5.16139278885128	2.3592394505164	0.0410351743612034	0.999268541429835	Up
LTF	ENSG00000012223.12	4.98784355259282	5.35846801299448	3.7394274232714	0.0041453550867666	0.999268541429835	Up
SNORD3C	ENSG00000264940.4	4.93719795917352	-2.09182941959087	2.04797479186756	0.0689495874566679	0.999268541429835	
AGR3	ENSG00000173467.8	4.37423417860123	-1.98397491207194	2.22061547768946	0.0517586585460533	0.999268541429835	Up
SERPINB11	ENSG00000206072.12	4.35196099992564	3.28569864320585	3.44919400631091	0.0066347944527491	0.999268541429835	
ZFP57	ENSG00000204644.9	4.26976157604441	-0.316354187892466	7.01996656257095	4.50591847422093e-05	0.780965789951971	
CYP4F8	ENSG00000186526.12	4.21839379897215	2.90057709519466	1.64447207502472	0.132428165094686	0.999268541429835	
IGKV1-16	ENSG00000240864.3	3.95409682124605	-1.98727961741557	3.64830157674552	0.0048000587976205	0.999268541429835	
IGLV3-25	ENSG00000211659.2	3.87404912293487	-1.11255090017615	2.93420991660487	0.0155918317453728	0.999268541429835	
SEMG1	ENSG00000124233.11	3.62637141177415	3.68522138259227	1.10754655978561	0.295078303704022	0.999268541429835	Down
CST1	ENSG00000170373.8	3.61872956246445	1.43231382582933	2.58846767374284	0.0278992936291205	0.999268541429835	Up
SEMG2	ENSG00000124157.6	3.57336906813888	2.07082421784024	0.986299509192863	0.348229924808853	0.999268541429835	Down
IGHV5-10-1	ENSG00000282651.2	3.45727216703223	-2.20326128430097	3.28797513179288	0.0086490087148507	0.999268541429835	
SIK1	ENSG00000142178.7	3.45675005482119	1.88563703638438	3.9043572568589	0.0031872828475944	0.999268541429835	Up
PGC	ENSG00000096088.16	3.45375748057902	6.01313627829991	1.99523559879067	0.0752096848277932	0.999268541429835	
DUSP2	ENSG00000158050.4	3.15468122292411	3.75207591635497	2.00981700046617	0.0734269322328749	0.999268541429835	Up
LINC02009	ENSG00000283646.1	3.15068581163656	0.151525317946256	2.43683265424018	0.0360175008444958	0.999268541429835	Up
NXPE4	ENSG00000137634.9	3.09960926382755	1.17719536382317	1.8949898431708	0.088617554881109	0.999268541429835	
PALM3	ENSG00000187867.8	3.03679573993125	2.43345233890106	3.68993257780783	0.0044884756015994	0.999268541429835	
COMP	ENSG00000105664.10	3.00617306161905	2.35250508757973	1.85851603849211	0.0940290423284165	0.999268541429835	
